state,fiscal_year,accounting_program_code,accounting_program_description,amount,category
Idaho,2022,2775,NON-INSURED ASSISTANCE PROGRAM,76732,NAP
Idaho,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),46441,ELAP
Idaho,2022,2835,LIVESTOCK FORAGE PROGRAM,5933371,LFP
Idaho,2022,2837,PRICE LOSS COVERAGE PROGRAM,48087145.45,PLC
Idaho,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,34563,ARC-CO
Idaho,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,13059,ARC-Ind
Idaho,2022,2920,NAP REGULAR WEB-BASED,252594,NAP
Idaho,2022,4060,ECPCOF,86619,Ad Hoc
Idaho,2022,4920,CFAPCARES,1757283.42,CFAP
Idaho,2022,4923,CFAP3 - LTU,9319.71,CFAP
Idaho,2022,4924,CFAP3 - TUP,62256.66,CFAP
Idaho,2022,4925,CFAPCCCCA,17152.95,CFAP
Idaho,2022,4926,CFAPCCA2,1153234.11,CFAP
Idaho,2022,6150,CCC ORGANIC COST SHARE - CROPS,34616.6,Ad Hoc
Idaho,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,4303.95,Ad Hoc
Idaho,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,276.61,Ad Hoc
Idaho,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6702.53,Ad Hoc
Idaho,2022,8053,DAIRY MARGIN COVERAGE,7619597.63,DMC
Idaho,2022,8055,DMC PRGM-SUPPLEMENTAL,60680.83,DMC
Idaho,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2995145.17,Ad Hoc
Idaho,2022,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,121569.53,Ad Hoc
Illinois,2018,2441,COTTON GINNING COST SHARE PROGRAM,5628,Ad Hoc
Illinois,2018,2775,NON-INSURED ASSISTANCE PROGRAM,44087,NAP
Illinois,2018,2832,LIVESTOCK INDEMNITY PROGRAM,13692,LIP
Illinois,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),97501,ELAP
Illinois,2018,2835,LIVESTOCK FORAGE PROGRAM,2900,LFP
Illinois,2018,2835,LIVESTOCK FORAGE PROGRAM,409,LFP
Illinois,2018,2837,PRICE LOSS COVERAGE PROGRAM,195871,PLC
Illinois,2018,2837,PRICE LOSS COVERAGE PROGRAM,31628459.08,PLC
Illinois,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3034246.37,ARC-CO
Illinois,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,350707390.7,ARC-CO
Illinois,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,71034,ARC-Ind
Illinois,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,350027,ARC-Ind
Illinois,2018,2867,MARKET FACILITATION PROGRAM - CROPS,856677,MFP
Illinois,2018,2868,MARKET FACILITATION PROGRAM - DAHG,2579124,MFP
Illinois,2018,3070,GRASSLANDS RESERVE PROGRAM,54779,Ad Hoc
Illinois,2018,3070,GRASSLANDS RESERVE PROGRAM,25834,Ad Hoc
Illinois,2018,4040,EMERGENCY CONSERVATION PROGRAM,137267,Ad Hoc
Illinois,2018,4040,EMERGENCY CONSERVATION PROGRAM,22204,Ad Hoc
Illinois,2018,6150,CCC ORGANIC COST SHARE - CROPS,58612,Ad Hoc
Illinois,2018,6150,CCC ORGANIC COST SHARE - CROPS,30584,Ad Hoc
Illinois,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,354,Ad Hoc
Illinois,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2851,Ad Hoc
Illinois,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,11106,Ad Hoc
Illinois,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6075,Ad Hoc
Illinois,2018,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,545,Ad Hoc
Illinois,2018,6752,DCP - DIRECT,37342,Ad Hoc
Illinois,2018,6754,AVERAGE CROP REVENUE ELECTION - DIRECT,23266,Ad Hoc
Illinois,2018,7900,INDEMNITY PAYMENT - DAIRY,3090.93,Ad Hoc
Illinois,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,5767173.74,DMC
Illinois,2019,2775,NON-INSURED ASSISTANCE PROGRAM,152643,NAP
Illinois,2019,2832,LIVESTOCK INDEMNITY PROGRAM,39762,LIP
Illinois,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),49205,ELAP
Illinois,2019,2834,TREE ASSISTANCE PROGRAM,69753,TAP
Illinois,2019,2835,LIVESTOCK FORAGE PROGRAM,888,LFP
Illinois,2019,2837,PRICE LOSS COVERAGE PROGRAM,21774063.13,PLC
Illinois,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,41338225.93,ARC-CO
Illinois,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,150671,ARC-Ind
Illinois,2019,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,33769,ARC-CO
Illinois,2019,2867,MARKET FACILITATION PROGRAM - CROPS,1094071421,MFP
Illinois,2019,2868,MARKET FACILITATION PROGRAM - DAHG,16750135,MFP
Illinois,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,631076004.2,MFP
Illinois,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,22218.59,MFP
Illinois,2019,2879,TMP/MFP 2019 LIVESTOCK,13007531.34,MFP
Illinois,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,294194.03,MFP
Illinois,2019,3070,GRASSLANDS RESERVE PROGRAM,53478,Ad Hoc
Illinois,2019,6150,CCC ORGANIC COST SHARE - CROPS,106617.22,Ad Hoc
Illinois,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,4744.49,Ad Hoc
Illinois,2019,6150,CCC ORGANIC COST SHARE - WILD CROPS,703,Ad Hoc
Illinois,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,20762.5,Ad Hoc
Illinois,2019,7900,INDEMNITY PAYMENT - DAIRY,18494.82,Ad Hoc
Illinois,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,279747.97,DMC
Illinois,2019,8030,MARGIN PROTECTION  - DAIRY,24346,DMC
Illinois,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,5126490.34,DMC
Illinois,2020,2775,NON-INSURED ASSISTANCE PROGRAM,79675,NAP
Illinois,2020,2832,LIVESTOCK INDEMNITY PROGRAM,25811,LIP
Illinois,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),11275,ELAP
Illinois,2020,2834,TREE ASSISTANCE PROGRAM,1009,TAP
Illinois,2020,2835,LIVESTOCK FORAGE PROGRAM,1,LFP
Illinois,2020,2837,PRICE LOSS COVERAGE PROGRAM,8167261.39,PLC
Illinois,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,5180224,ARC-CO
Illinois,2020,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,153340,ARC-Ind
Illinois,2020,2867,MARKET FACILITATION PROGRAM - CROPS,2132653.27,MFP
Illinois,2020,2868,MARKET FACILITATION PROGRAM - DAHG,551471,MFP
Illinois,2020,2872,TREE ASSISTANCE PROGRAM,7107.38,TAP
Illinois,2020,2875,DIS/WH2 2019 WFHURRINDEMP,336110.49,Ad Hoc
Illinois,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,795080885,MFP
Illinois,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,106976.04,MFP
Illinois,2020,2879,TMP/MFP 2019 LIVESTOCK,17783076.96,MFP
Illinois,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,452491.43,MFP
Illinois,2020,2888,WHIP PLUS 3 ASSISTANCE,46946968.72,Ad Hoc
Illinois,2020,2920,NAP REGULAR WEB-BASED,260176,NAP
Illinois,2020,3070,GRASSLANDS RESERVE PROGRAM,47113,Ad Hoc
Illinois,2020,4058,ECP/HMC COST SHARE FY19,154883,Ad Hoc
Illinois,2020,4920,CFAPCARES,233934584.6,CFAP
Illinois,2020,4925,CFAPCCCCA,251851812.6,CFAP
Illinois,2020,4926,CFAPCCA2,126687767.8,CFAP
Illinois,2020,6150,CCC ORGANIC COST SHARE - CROPS,56272.16,Ad Hoc
Illinois,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2790.5,Ad Hoc
Illinois,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,14199.99,Ad Hoc
Illinois,2020,8030,MARGIN PROTECTION  - DAIRY,4393,DMC
Illinois,2020,8053,DAIRY MARGIN COVERAGE,3052841.43,DMC
Illinois,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,236715.2,DMC
Illinois,2021,2775,NON-INSURED ASSISTANCE PROGRAM,131729,NAP
Illinois,2021,2832,LIVESTOCK INDEMNITY PROGRAM,17192,LIP
Illinois,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),6435,ELAP
Illinois,2021,2837,PRICE LOSS COVERAGE PROGRAM,193482241.4,PLC
Illinois,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,150575999,ARC-CO
Illinois,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,57201581,ARC-Ind
Illinois,2021,2867,MARKET FACILITATION PROGRAM - CROPS,286394,MFP
Illinois,2021,2872,TREE ASSISTANCE PROGRAM,682.22,TAP
Illinois,2021,2875,DIS/WH2 2019 WFHURRINDEMP,76621.5,Ad Hoc
Illinois,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1457861.11,MFP
Illinois,2021,2879,TMP/MFP 2019 LIVESTOCK,18120.95,MFP
Illinois,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,20153.77,MFP
Illinois,2021,2888,WHIP PLUS 3 ASSISTANCE,151927410.9,Ad Hoc
Illinois,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,13993.76,Ad Hoc
Illinois,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,523228.02,Ad Hoc
Illinois,2021,2920,NAP REGULAR WEB-BASED,156175,NAP
Illinois,2021,3070,GRASSLANDS RESERVE PROGRAM,41204,Ad Hoc
Illinois,2021,4058,ECP/HMC COST SHARE FY19,99506,Ad Hoc
Illinois,2021,4060,ECPCOF,58638.02,Ad Hoc
Illinois,2021,4920,CFAPCARES,2974370,CFAP
Illinois,2021,4921,CFAPCARES2,37430.18,CFAP
Illinois,2021,4923,CFAP3 - LTU,20244650.13,CFAP
Illinois,2021,4924,CFAP3 - TUP,419891989.8,CFAP
Illinois,2021,4925,CFAPCCCCA,2748231.6,CFAP
Illinois,2021,4926,CFAPCCA2,677999898.3,CFAP
Illinois,2021,6150,CCC ORGANIC COST SHARE - CROPS,74132.97,Ad Hoc
Illinois,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2210.46,Ad Hoc
Illinois,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,15935.55,Ad Hoc
Illinois,2021,8053,DAIRY MARGIN COVERAGE,15650704.59,DMC
Illinois,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,14000,Ad Hoc
Illinois,2021,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,3525987.48,Ad Hoc
Illinois,2022,2775,NON-INSURED ASSISTANCE PROGRAM,759,NAP
Illinois,2022,2832,LIVESTOCK INDEMNITY PROGRAM,4216,LIP
Illinois,2022,2837,PRICE LOSS COVERAGE PROGRAM,14145907.56,PLC
Illinois,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,706814,ARC-CO
Illinois,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2536481,ARC-Ind
Illinois,2022,2872,TREE ASSISTANCE PROGRAM,1119.34,TAP
Illinois,2022,2875,DIS/WH2 2019 WFHURRINDEMP,13316.2,Ad Hoc
Illinois,2022,2888,WHIP PLUS 3 ASSISTANCE,22003234.48,Ad Hoc
Illinois,2022,2920,NAP REGULAR WEB-BASED,163789,NAP
Illinois,2022,3070,GRASSLANDS RESERVE PROGRAM,21771,Ad Hoc
Illinois,2022,4058,ECP/HMC COST SHARE FY19,34652,Ad Hoc
Illinois,2022,4920,CFAPCARES,157028.03,CFAP
Illinois,2022,4922,CFAPCARES2.1,1690765.71,CFAP
Illinois,2022,4924,CFAP3 - TUP,502925.66,CFAP
Illinois,2022,4925,CFAPCCCCA,381.85,CFAP
Illinois,2022,4926,CFAPCCA2,1017609.24,CFAP
Illinois,2022,6150,CCC ORGANIC COST SHARE - CROPS,56290.83,Ad Hoc
Illinois,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,3026.01,Ad Hoc
Illinois,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,220.31,Ad Hoc
Illinois,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,8907.31,Ad Hoc
Illinois,2022,8053,DAIRY MARGIN COVERAGE,7400221.79,DMC
Illinois,2022,8055,DMC PRGM-SUPPLEMENTAL,221592.35,DMC
Illinois,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,1314958.08,Ad Hoc
Illinois,2022,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2211808.79,Ad Hoc
Indiana,2018,2441,COTTON GINNING COST SHARE PROGRAM,7969,Ad Hoc
Indiana,2018,2775,NON-INSURED ASSISTANCE PROGRAM,477106,NAP
Indiana,2018,2775,NON-INSURED ASSISTANCE PROGRAM,54881,NAP
Indiana,2018,2832,LIVESTOCK INDEMNITY PROGRAM,7479,LIP
Indiana,2018,2832,LIVESTOCK INDEMNITY PROGRAM,14249,LIP
Indiana,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),63027,ELAP
Indiana,2018,2834,TREE ASSISTANCE PROGRAM,14787,TAP
Indiana,2018,2837,PRICE LOSS COVERAGE PROGRAM,107701,PLC
Indiana,2018,2837,PRICE LOSS COVERAGE PROGRAM,8701792,PLC
Indiana,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1317059,ARC-CO
Indiana,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,283549472.9,ARC-CO
Indiana,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,3910,ARC-Ind
Indiana,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,93387,ARC-Ind
Indiana,2018,2867,MARKET FACILITATION PROGRAM - CROPS,372733,MFP
Indiana,2018,2868,MARKET FACILITATION PROGRAM - DAHG,2324905,MFP
Indiana,2018,3070,GRASSLANDS RESERVE PROGRAM,16200,Ad Hoc
Indiana,2018,3070,GRASSLANDS RESERVE PROGRAM,9434,Ad Hoc
Indiana,2018,4040,EMERGENCY CONSERVATION PROGRAM,2907,Ad Hoc
Indiana,2018,6150,CCC ORGANIC COST SHARE - CROPS,45578,Ad Hoc
Indiana,2018,6150,CCC ORGANIC COST SHARE - CROPS,46149,Ad Hoc
Indiana,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,22843,Ad Hoc
Indiana,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,11891,Ad Hoc
Indiana,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,14408,Ad Hoc
Indiana,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6075,Ad Hoc
Indiana,2018,6752,DCP - DIRECT,32486,Ad Hoc
Indiana,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,3616773,DMC
Indiana,2019,2775,NON-INSURED ASSISTANCE PROGRAM,564434,NAP
Indiana,2019,2832,LIVESTOCK INDEMNITY PROGRAM,33033,LIP
Indiana,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),85410,ELAP
Indiana,2019,2837,PRICE LOSS COVERAGE PROGRAM,7755328,PLC
Indiana,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,49581605.27,ARC-CO
Indiana,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,26468,ARC-Ind
Indiana,2019,2867,MARKET FACILITATION PROGRAM - CROPS,561893795.7,MFP
Indiana,2019,2868,MARKET FACILITATION PROGRAM - DAHG,9483201,MFP
Indiana,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,333,MFP
Indiana,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,303996585.2,MFP
Indiana,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,11794.3,MFP
Indiana,2019,2879,TMP/MFP 2019 LIVESTOCK,8498010.31,MFP
Indiana,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,291570.47,MFP
Indiana,2019,3070,GRASSLANDS RESERVE PROGRAM,19557,Ad Hoc
Indiana,2019,4040,EMERGENCY CONSERVATION PROGRAM,5854,Ad Hoc
Indiana,2019,6150,CCC ORGANIC COST SHARE - CROPS,103082.87,Ad Hoc
Indiana,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,80124.07,Ad Hoc
Indiana,2019,6150,CCC ORGANIC COST SHARE - WILD CROPS,794,Ad Hoc
Indiana,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,17986.5,Ad Hoc
Indiana,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,139449.16,DMC
Indiana,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,3637288.47,DMC
Indiana,2020,2695,NON-INSURED ASSISTANCE PROG AUTHORIZED,73855,NAP
Indiana,2020,2775,NON-INSURED ASSISTANCE PROGRAM,398510,NAP
Indiana,2020,2832,LIVESTOCK INDEMNITY PROGRAM,433484,LIP
Indiana,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),12916,ELAP
Indiana,2020,2837,PRICE LOSS COVERAGE PROGRAM,2368655.06,PLC
Indiana,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3861338.78,ARC-CO
Indiana,2020,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,34985,ARC-Ind
Indiana,2020,2867,MARKET FACILITATION PROGRAM - CROPS,853757.5,MFP
Indiana,2020,2868,MARKET FACILITATION PROGRAM - DAHG,1136146,MFP
Indiana,2020,2872,TREE ASSISTANCE PROGRAM,13774.36,TAP
Indiana,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,401773166.9,MFP
Indiana,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,19550.66,MFP
Indiana,2020,2879,TMP/MFP 2019 LIVESTOCK,11431304.15,MFP
Indiana,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,631060.01,MFP
Indiana,2020,2888,WHIP PLUS 3 ASSISTANCE,29363552.52,Ad Hoc
Indiana,2020,2907,SEAFOOD TRADE RELIEF PROGRAM,10098.4,Ad Hoc
Indiana,2020,2920,NAP REGULAR WEB-BASED,219580,NAP
Indiana,2020,3070,GRASSLANDS RESERVE PROGRAM,14538,Ad Hoc
Indiana,2020,4920,CFAPCARES,121109339.5,CFAP
Indiana,2020,4921,CFAPCARES2,51515.44,CFAP
Indiana,2020,4925,CFAPCCCCA,128132025.2,CFAP
Indiana,2020,4926,CFAPCCA2,110641077,CFAP
Indiana,2020,6150,CCC ORGANIC COST SHARE - CROPS,100301.97,Ad Hoc
Indiana,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,70850.77,Ad Hoc
Indiana,2020,6150,CCC ORGANIC COST SHARE - WILD CROPS,275,Ad Hoc
Indiana,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,9000.87,Ad Hoc
Indiana,2020,8030,MARGIN PROTECTION  - DAIRY,36174,DMC
Indiana,2020,8053,DAIRY MARGIN COVERAGE,2536454.25,DMC
Indiana,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,113687.03,DMC
Indiana,2021,2775,NON-INSURED ASSISTANCE PROGRAM,169250,NAP
Indiana,2021,2832,LIVESTOCK INDEMNITY PROGRAM,7369,LIP
Indiana,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),12422,ELAP
Indiana,2021,2834,TREE ASSISTANCE PROGRAM,591,TAP
Indiana,2021,2837,PRICE LOSS COVERAGE PROGRAM,91976357.16,PLC
Indiana,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,96757868.59,ARC-CO
Indiana,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,22547075.42,ARC-Ind
Indiana,2021,2867,MARKET FACILITATION PROGRAM - CROPS,359916,MFP
Indiana,2021,2868,MARKET FACILITATION PROGRAM - DAHG,8052,MFP
Indiana,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,989575.01,MFP
Indiana,2021,2879,TMP/MFP 2019 LIVESTOCK,30276.77,MFP
Indiana,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2030.12,MFP
Indiana,2021,2888,WHIP PLUS 3 ASSISTANCE,104085248.5,Ad Hoc
Indiana,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,23292.77,Ad Hoc
Indiana,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,391365.56,Ad Hoc
Indiana,2021,2920,NAP REGULAR WEB-BASED,405886,NAP
Indiana,2021,3070,GRASSLANDS RESERVE PROGRAM,16806,Ad Hoc
Indiana,2021,4920,CFAPCARES,3624137.88,CFAP
Indiana,2021,4921,CFAPCARES2,178456.4,CFAP
Indiana,2021,4923,CFAP3 - LTU,11156872.81,CFAP
Indiana,2021,4924,CFAP3 - TUP,222010333.1,CFAP
Indiana,2021,4925,CFAPCCCCA,2370496.91,CFAP
Indiana,2021,4926,CFAPCCA2,310292777.6,CFAP
Indiana,2021,6150,CCC ORGANIC COST SHARE - CROPS,114751.66,Ad Hoc
Indiana,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,68727.66,Ad Hoc
Indiana,2021,6150,CCC ORGANIC COST SHARE - WILD CROPS,500,Ad Hoc
Indiana,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4795.46,Ad Hoc
Indiana,2021,8053,DAIRY MARGIN COVERAGE,10626789.99,DMC
Indiana,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,32000,Ad Hoc
Indiana,2021,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,249468.23,Ad Hoc
Indiana,2022,2775,NON-INSURED ASSISTANCE PROGRAM,61565,NAP
Indiana,2022,2837,PRICE LOSS COVERAGE PROGRAM,7024757.81,PLC
Indiana,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1263159.99,ARC-CO
Indiana,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,721134,ARC-Ind
Indiana,2022,2888,WHIP PLUS 3 ASSISTANCE,14193345.34,Ad Hoc
Indiana,2022,2908,QUALITY LOSS ADJUSTMENT PROGRAM,13199.77,Ad Hoc
Indiana,2022,2920,NAP REGULAR WEB-BASED,181930,NAP
Indiana,2022,3070,GRASSLANDS RESERVE PROGRAM,1593,Ad Hoc
Indiana,2022,4920,CFAPCARES,91183.13,CFAP
Indiana,2022,4921,CFAPCARES2,6507.36,CFAP
Indiana,2022,4922,CFAPCARES2.1,8536946.16,CFAP
Indiana,2022,4923,CFAP3 - LTU,1421.52,CFAP
Indiana,2022,4924,CFAP3 - TUP,57735.89,CFAP
Indiana,2022,4925,CFAPCCCCA,4193.33,CFAP
Indiana,2022,4926,CFAPCCA2,235121.24,CFAP
Indiana,2022,6150,CCC ORGANIC COST SHARE - CROPS,67229.36,Ad Hoc
Indiana,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,72050.83,Ad Hoc
Indiana,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,325,Ad Hoc
Indiana,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6500,Ad Hoc
Indiana,2022,8053,DAIRY MARGIN COVERAGE,5125502.14,DMC
Indiana,2022,8055,DMC PRGM-SUPPLEMENTAL,38764.1,DMC
Indiana,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2178268.96,Ad Hoc
Indiana,2022,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,537967.45,Ad Hoc
Indiana,2022,8292,SPOT MARKET HOG PANDEMIC PROGRAM,1454652,Ad Hoc
Iowa,2018,2441,COTTON GINNING COST SHARE PROGRAM,2946,Ad Hoc
Iowa,2018,2766,BIOMASS CROP ASSIST COLLECTION MATCH PAY,144,Ad Hoc
Iowa,2018,2766,BIOMASS CROP ASSIST COLLECTION MATCH PAY,331095,Ad Hoc
Iowa,2018,2775,NON-INSURED ASSISTANCE PROGRAM,400000,NAP
Iowa,2018,2775,NON-INSURED ASSISTANCE PROGRAM,50922,NAP
Iowa,2018,2832,LIVESTOCK INDEMNITY PROGRAM,986235,LIP
Iowa,2018,2832,LIVESTOCK INDEMNITY PROGRAM,435580,LIP
Iowa,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),636972,ELAP
Iowa,2018,2835,LIVESTOCK FORAGE PROGRAM,4587093,LFP
Iowa,2018,2835,LIVESTOCK FORAGE PROGRAM,9128063.72,LFP
Iowa,2018,2837,PRICE LOSS COVERAGE PROGRAM,128584,PLC
Iowa,2018,2837,PRICE LOSS COVERAGE PROGRAM,15642119.79,PLC
Iowa,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,236536,ARC-CO
Iowa,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,214887333.8,ARC-CO
Iowa,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,31793,ARC-Ind
Iowa,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,404491,ARC-Ind
Iowa,2018,2861,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,17935,Ad Hoc
Iowa,2018,2867,MARKET FACILITATION PROGRAM - CROPS,206935,MFP
Iowa,2018,2868,MARKET FACILITATION PROGRAM - DAHG,4842155,MFP
Iowa,2018,3070,GRASSLANDS RESERVE PROGRAM,158688,Ad Hoc
Iowa,2018,3070,GRASSLANDS RESERVE PROGRAM,49332,Ad Hoc
Iowa,2018,4040,EMERGENCY CONSERVATION PROGRAM,28800,Ad Hoc
Iowa,2018,4040,EMERGENCY CONSERVATION PROGRAM,49950,Ad Hoc
Iowa,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,23536,Ad Hoc
Iowa,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,15723,Ad Hoc
Iowa,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,254099,Ad Hoc
Iowa,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,108676,Ad Hoc
Iowa,2018,6150,CCC ORGANIC COST SHARE - CROPS,48750.5,Ad Hoc
Iowa,2018,6150,CCC ORGANIC COST SHARE - CROPS,158003.5,Ad Hoc
Iowa,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,9516,Ad Hoc
Iowa,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,18692,Ad Hoc
Iowa,2018,6150,CCC ORGANIC COST SHARE - WILD CROPS,648,Ad Hoc
Iowa,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,572,Ad Hoc
Iowa,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,16816,Ad Hoc
Iowa,2018,6752,DCP - DIRECT,31666.31,Ad Hoc
Iowa,2018,6752,DCP - DIRECT,4455,Ad Hoc
Iowa,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,10274933,DMC
Iowa,2019,2775,NON-INSURED ASSISTANCE PROGRAM,83391,NAP
Iowa,2019,2832,LIVESTOCK INDEMNITY PROGRAM,1343737,LIP
