STATE,COUNTY,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX()
Michigan,Total,EQIP IRA,Brush Management (314),2023,31,"$130,483 ",985
Michigan,Total,EQIP IRA,Brush Management (314),Total,31,"$130,483 ",986
Michigan,Total,EQIP IRA,Conservation Cover (327),2023,16,"$12,401 ",987
Michigan,Total,EQIP IRA,Conservation Cover (327),Total,16,"$12,401 ",988
Michigan,Total,EQIP IRA,Cover Crop (340),2023,28,"$579,506 ",989
Michigan,Total,EQIP IRA,Cover Crop (340),Total,28,"$579,506 ",990
Michigan,Total,EQIP IRA,Critical Area Planting (342),2023,,,991
Michigan,Total,EQIP IRA,Critical Area Planting (342),Total,,,992
Michigan,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,993
Michigan,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,,,994
Michigan,Total,EQIP IRA,Fence (382),2023,41,"$156,843 ",995
Michigan,Total,EQIP IRA,Fence (382),Total,41,"$156,843 ",996
Michigan,Total,EQIP IRA,Filter Strip (393),2023,,,997
Michigan,Total,EQIP IRA,Filter Strip (393),Total,,,998
Michigan,Total,EQIP IRA,Forest Stand Improvement (666),2023,30,"$90,350 ",999
Michigan,Total,EQIP IRA,Forest Stand Improvement (666),Total,30,"$90,350 ","1,000"
Michigan,Total,EQIP IRA,Heavy Use Area Protection (561),2023,18,"$107,371 ","1,001"
Michigan,Total,EQIP IRA,Heavy Use Area Protection (561),Total,18,"$107,371 ","1,002"
Michigan,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,11,"$2,992 ","1,003"
Michigan,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,11,"$2,992 ","1,004"
Michigan,Total,EQIP IRA,Livestock Pipeline (516),2023,23,"$55,863 ","1,005"
Michigan,Total,EQIP IRA,Livestock Pipeline (516),Total,23,"$55,863 ","1,006"
Michigan,Total,EQIP IRA,Mulching (484),2023,10,"$3,996 ","1,007"
Michigan,Total,EQIP IRA,Mulching (484),Total,10,"$3,996 ","1,008"
Michigan,Total,EQIP IRA,Nutrient Management (590),2023,16,"$128,560 ","1,009"
Michigan,Total,EQIP IRA,Nutrient Management (590),Total,16,"$128,560 ","1,010"
Michigan,Total,EQIP IRA,Pasture and Hay Planting (512),2023,15,"$27,153 ","1,011"
Michigan,Total,EQIP IRA,Pasture and Hay Planting (512),Total,15,"$27,153 ","1,012"
Michigan,Total,EQIP IRA,Prescribed Burning (338),2023,,,"1,013"
Michigan,Total,EQIP IRA,Prescribed Burning (338),Total,,,"1,014"
Michigan,Total,EQIP IRA,Prescribed Grazing (528),2023,60,"$37,073 ","1,015"
Michigan,Total,EQIP IRA,Prescribed Grazing (528),Total,60,"$37,073 ","1,016"
Michigan,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,017"
Michigan,Total,EQIP IRA,Pumping Plant (533),Total,,,"1,018"
Michigan,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,,,"1,019"
Michigan,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,,,"1,020"
Michigan,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,5,"$12,655 ","1,021"
Michigan,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,5,"$12,655 ","1,022"
Michigan,Total,EQIP IRA,Roofs and Covers (367),2023,,,"1,023"
Michigan,Total,EQIP IRA,Roofs and Covers (367),Total,,,"1,024"
Michigan,Total,EQIP IRA,Total,2023,434,"$2,724,394 ","1,025"
Michigan,Total,EQIP IRA,Total,Total,434,"$2,724,394 ","1,026"
Michigan,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,39,"$177,765 ","1,027"
Michigan,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,39,"$177,765 ","1,028"
Michigan,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,26,"$11,472 ","1,029"
Michigan,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,26,"$11,472 ","1,030"
Michigan,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"1,031"
Michigan,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"1,032"
Michigan,Total,EQIP IRA,Waste Separation Facility (632),2023,,,"1,033"
Michigan,Total,EQIP IRA,Waste Separation Facility (632),Total,,,"1,034"
Michigan,Total,EQIP IRA,Waste Transfer (634),2023,,,"1,035"
Michigan,Total,EQIP IRA,Waste Transfer (634),Total,,,"1,036"
Michigan,Total,EQIP IRA,Water Well (642),2023,4,"$25,318 ","1,037"
Michigan,Total,EQIP IRA,Water Well (642),Total,4,"$25,318 ","1,038"
Michigan,Total,EQIP IRA,Watering Facility (614),2023,30,"$17,706 ","1,039"
Michigan,Total,EQIP IRA,Watering Facility (614),Total,30,"$17,706 ","1,040"
Michigan,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,10,"$11,038 ","1,041"
Michigan,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,10,"$11,038 ","1,042"
Michigan,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,,,"1,043"
Michigan,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,,,"1,044"
Minnesota,Total,EQIP IRA,Alley Cropping (311),2023,,,"1,045"
Minnesota,Total,EQIP IRA,Alley Cropping (311),Total,,,"1,046"
Minnesota,Total,EQIP IRA,Conservation Cover (327),2023,35,"$103,205 ","1,047"
Minnesota,Total,EQIP IRA,Conservation Cover (327),Total,35,"$103,205 ","1,048"
Minnesota,Total,EQIP IRA,Conservation Crop Rotation (328),2023,4,"$6,584 ","1,049"
Minnesota,Total,EQIP IRA,Conservation Crop Rotation (328),Total,4,"$6,584 ","1,050"
Minnesota,Total,EQIP IRA,Cover Crop (340),2023,124,"$1,144,809 ","1,051"
Minnesota,Total,EQIP IRA,Cover Crop (340),Total,124,"$1,144,809 ","1,052"
Minnesota,Total,EQIP IRA,Critical Area Planting (342),2023,,,"1,053"
Minnesota,Total,EQIP IRA,Critical Area Planting (342),Total,,,"1,054"
Minnesota,Total,EQIP IRA,Fence (382),2023,20,"$135,673 ","1,055"
Minnesota,Total,EQIP IRA,Fence (382),Total,20,"$135,673 ","1,056"
Minnesota,Total,EQIP IRA,Field Border (386),2023,5,"$1,954 ","1,057"
Minnesota,Total,EQIP IRA,Field Border (386),Total,5,"$1,954 ","1,058"
Minnesota,Total,EQIP IRA,Forage Harvest Management (511),2023,,,"1,059"
Minnesota,Total,EQIP IRA,Forage Harvest Management (511),Total,,,"1,060"
Minnesota,Total,EQIP IRA,Forest Stand Improvement (666),2023,6,"$11,092 ","1,061"
Minnesota,Total,EQIP IRA,Forest Stand Improvement (666),Total,6,"$11,092 ","1,062"
Minnesota,Total,EQIP IRA,Grassed Waterway (412),2023,11,"$51,328 ","1,063"
Minnesota,Total,EQIP IRA,Grassed Waterway (412),Total,11,"$51,328 ","1,064"
Minnesota,Total,EQIP IRA,Heavy Use Area Protection (561),2023,8,"$9,922 ","1,065"
Minnesota,Total,EQIP IRA,Heavy Use Area Protection (561),Total,8,"$9,922 ","1,066"
Minnesota,Total,EQIP IRA,Land Clearing (460),2023,,,"1,067"
Minnesota,Total,EQIP IRA,Land Clearing (460),Total,,,"1,068"
Minnesota,Total,EQIP IRA,Lined Waterway or Outlet (468),2023,,,"1,069"
Minnesota,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,,,"1,070"
Minnesota,Total,EQIP IRA,Livestock Pipeline (516),2023,12,"$38,917 ","1,071"
Minnesota,Total,EQIP IRA,Livestock Pipeline (516),Total,12,"$38,917 ","1,072"
Minnesota,Total,EQIP IRA,Livestock Shelter Structure (576),2023,,,"1,073"
Minnesota,Total,EQIP IRA,Livestock Shelter Structure (576),Total,,,"1,074"
Minnesota,Total,EQIP IRA,Mulching (484),2023,17,"$6,528 ","1,075"
Minnesota,Total,EQIP IRA,Mulching (484),Total,17,"$6,528 ","1,076"
Minnesota,Total,EQIP IRA,Nutrient Management (590),2023,57,"$563,901 ","1,077"
Minnesota,Total,EQIP IRA,Nutrient Management (590),Total,57,"$563,901 ","1,078"
Minnesota,Total,EQIP IRA,Pasture and Hay Planting (512),2023,28,"$229,325 ","1,079"
Minnesota,Total,EQIP IRA,Pasture and Hay Planting (512),Total,28,"$229,325 ","1,080"
Minnesota,Total,EQIP IRA,Prescribed Grazing (528),2023,26,"$35,086 ","1,081"
Minnesota,Total,EQIP IRA,Prescribed Grazing (528),Total,26,"$35,086 ","1,082"
Minnesota,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,083"
Minnesota,Total,EQIP IRA,Pumping Plant (533),Total,,,"1,084"
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,59,"$399,795 ","1,085"
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,59,"$399,795 ","1,086"
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,22,"$49,911 ","1,087"
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,22,"$49,911 ","1,088"
Minnesota,Total,EQIP IRA,Subsurface Drain (606),2023,,,"1,089"
Minnesota,Total,EQIP IRA,Subsurface Drain (606),Total,,,"1,090"
Minnesota,Total,EQIP IRA,Total,2023,509,"$2,973,396 ","1,091"
Minnesota,Total,EQIP IRA,Total,Total,509,"$2,973,396 ","1,092"
Minnesota,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,11,"$13,943 ","1,093"
Minnesota,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,11,"$13,943 ","1,094"
Minnesota,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,8,$695 ,"1,095"
Minnesota,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,8,$695 ,"1,096"
Minnesota,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,10,"$43,962 ","1,097"
Minnesota,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,10,"$43,962 ","1,098"
Minnesota,Total,EQIP IRA,Water Well (642),2023,,,"1,099"
Minnesota,Total,EQIP IRA,Water Well (642),Total,,,"1,100"
Minnesota,Total,EQIP IRA,Watering Facility (614),2023,13,"$12,258 ","1,101"
Minnesota,Total,EQIP IRA,Watering Facility (614),Total,13,"$12,258 ","1,102"
Minnesota,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,5,"$31,026 ","1,103"
Minnesota,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,5,"$31,026 ","1,104"
Minnesota,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,15,"$12,972 ","1,105"
Minnesota,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,15,"$12,972 ","1,106"
Mississippi,Total,EQIP IRA,Conservation Cover (327),2023,,,"1,107"
Mississippi,Total,EQIP IRA,Conservation Cover (327),Total,,,"1,108"
Mississippi,Total,EQIP IRA,Conservation Crop Rotation (328),2023,160,"$277,157 ","1,109"
Mississippi,Total,EQIP IRA,Conservation Crop Rotation (328),Total,160,"$277,157 ","1,110"
Mississippi,Total,EQIP IRA,Cover Crop (340),2023,168,"$2,439,255 ","1,111"
Mississippi,Total,EQIP IRA,Cover Crop (340),Total,168,"$2,439,255 ","1,112"
Mississippi,Total,EQIP IRA,Critical Area Planting (342),2023,,,"1,113"
Mississippi,Total,EQIP IRA,Critical Area Planting (342),Total,,,"1,114"
Mississippi,Total,EQIP IRA,Fence (382),2023,88,"$510,198 ","1,115"
Mississippi,Total,EQIP IRA,Fence (382),Total,88,"$510,198 ","1,116"
Mississippi,Total,EQIP IRA,Heavy Use Area Protection (561),2023,102,"$276,529 ","1,117"
Mississippi,Total,EQIP IRA,Heavy Use Area Protection (561),Total,102,"$276,529 ","1,118"
Mississippi,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,5,"$3,032 ","1,119"
Mississippi,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,5,"$3,032 ","1,120"
Mississippi,Total,EQIP IRA,Irrigation Water Management (449),2023,,,"1,121"
Mississippi,Total,EQIP IRA,Irrigation Water Management (449),Total,,,"1,122"
Mississippi,Total,EQIP IRA,Livestock Pipeline (516),2023,68,"$103,759 ","1,123"
Mississippi,Total,EQIP IRA,Livestock Pipeline (516),Total,68,"$103,759 ","1,124"
Mississippi,Total,EQIP IRA,Mulching (484),2023,,,"1,125"
Mississippi,Total,EQIP IRA,Mulching (484),Total,,,"1,126"
Mississippi,Total,EQIP IRA,Pasture and Hay Planting (512),2023,86,"$525,280 ","1,127"
Mississippi,Total,EQIP IRA,Pasture and Hay Planting (512),Total,86,"$525,280 ","1,128"
Mississippi,Total,EQIP IRA,Prescribed Grazing (528),2023,84,"$198,001 ","1,129"
Mississippi,Total,EQIP IRA,Prescribed Grazing (528),Total,84,"$198,001 ","1,130"
Mississippi,Total,EQIP IRA,Pumping Plant (533),2023,12,"$55,124 ","1,131"
Mississippi,Total,EQIP IRA,Pumping Plant (533),Total,12,"$55,124 ","1,132"
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,37,"$94,836 ","1,133"
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,37,"$94,836 ","1,134"
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,141,"$581,476 ","1,135"
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,141,"$581,476 ","1,136"
Mississippi,Total,EQIP IRA,Total,2023,"1,053","$5,290,979 ","1,137"
Mississippi,Total,EQIP IRA,Total,Total,"1,053","$5,290,979 ","1,138"
Mississippi,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,4,"$14,920 ","1,139"
Mississippi,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,4,"$14,920 ","1,140"
Mississippi,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,4,"$3,546 ","1,141"
Mississippi,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,4,"$3,546 ","1,142"
Mississippi,Total,EQIP IRA,Water Well (642),2023,12,"$96,018 ","1,143"
Mississippi,Total,EQIP IRA,Water Well (642),Total,12,"$96,018 ","1,144"
Mississippi,Total,EQIP IRA,Watering Facility (614),2023,76,"$89,764 ","1,145"
Mississippi,Total,EQIP IRA,Watering Facility (614),Total,76,"$89,764 ","1,146"
Missouri,Total,EQIP IRA,Cover Crop (340),2023,504,"$3,144,668 ","1,147"
Missouri,Total,EQIP IRA,Cover Crop (340),Total,504,"$3,144,668 ","1,148"
Missouri,Total,EQIP IRA,Nutrient Management (590),2023,,,"1,150"
Missouri,Total,EQIP IRA,Nutrient Management (590),2023,19,"$1,425,209 ","1,149"
Missouri,Total,EQIP IRA,Nutrient Management (590),Total,,,"1,152"
Missouri,Total,EQIP IRA,Nutrient Management (590),Total,19,"$1,425,209 ","1,151"
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,,,"1,154"
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,9,"$4,751 ","1,153"
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,,,"1,156"
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,9,"$4,751 ","1,155"
Missouri,Total,EQIP IRA,Total,2023,532,"$4,574,628 ","1,157"
Missouri,Total,EQIP IRA,Total,Total,532,"$4,574,628 ","1,158"
Montana,Total,EQIP IRA,Aquifer Flow Test (224),2023,6,"$8,524 ","1,159"
Montana,Total,EQIP IRA,Aquifer Flow Test (224),Total,6,"$8,524 ","1,160"
Montana,Total,EQIP IRA,Conservation Crop Rotation (328),2023,27,"$171,783 ","1,161"
Montana,Total,EQIP IRA,Conservation Crop Rotation (328),Total,27,"$171,783 ","1,162"
Montana,Total,EQIP IRA,Conservation Harvest Management (809),2023,30,"$660,509 ","1,163"
Montana,Total,EQIP IRA,Conservation Harvest Management (809),Total,30,"$660,509 ","1,164"
Montana,Total,EQIP IRA,Cover Crop (340),2023,50,"$281,247 ","1,165"
Montana,Total,EQIP IRA,Cover Crop (340),Total,50,"$281,247 ","1,166"
Montana,Total,EQIP IRA,Fence (382),2023,18,"$296,186 ","1,167"
Montana,Total,EQIP IRA,Fence (382),Total,18,"$296,186 ","1,168"
Montana,Total,EQIP IRA,Forest Stand Improvement (666),2023,30,"$332,655 ","1,169"
Montana,Total,EQIP IRA,Forest Stand Improvement (666),Total,30,"$332,655 ","1,170"
Montana,Total,EQIP IRA,Forest Trails and Landings (655),2023,,,"1,171"
Montana,Total,EQIP IRA,Forest Trails and Landings (655),Total,,,"1,172"
Montana,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,10,"$86,407 ","1,173"
Montana,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,10,"$86,407 ","1,174"
Montana,Total,EQIP IRA,Livestock Pipeline (516),2023,21,"$147,113 ","1,175"
Montana,Total,EQIP IRA,Livestock Pipeline (516),Total,21,"$147,113 ","1,176"
Montana,Total,EQIP IRA,Obstruction Removal (500),2023,,,"1,177"
Montana,Total,EQIP IRA,Obstruction Removal (500),Total,,,"1,178"
Montana,Total,EQIP IRA,Pasture and Hay Planting (512),2023,4,"$51,577 ","1,179"
Montana,Total,EQIP IRA,Pasture and Hay Planting (512),Total,4,"$51,577 ","1,180"
Montana,Total,EQIP IRA,Prescribed Grazing (528),2023,26,"$151,520 ","1,181"
Montana,Total,EQIP IRA,Prescribed Grazing (528),Total,26,"$151,520 ","1,182"
Montana,Total,EQIP IRA,Pumping Plant (533),2023,4,"$26,214 ","1,183"
Montana,Total,EQIP IRA,Pumping Plant (533),Total,4,"$26,214 ","1,184"
Montana,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,12,"$137,283 ","1,185"
Montana,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,12,"$137,283 ","1,186"
Montana,Total,EQIP IRA,Silvopasture (381),2023,,,"1,187"
Montana,Total,EQIP IRA,Silvopasture (381),Total,,,"1,188"
Montana,Total,EQIP IRA,Soil Health Testing (216),2023,20,"$16,515 ","1,189"
Montana,Total,EQIP IRA,Soil Health Testing (216),Total,20,"$16,515 ","1,190"
Montana,Total,EQIP IRA,Total,2023,324,"$2,818,274 ","1,191"
Montana,Total,EQIP IRA,Total,Total,324,"$2,818,274 ","1,192"
Montana,Total,EQIP IRA,Tree-Shrub Pruning (660),2023,,,"1,193"
Montana,Total,EQIP IRA,Tree-Shrub Pruning (660),Total,,,"1,194"
Montana,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,,,"1,195"
Montana,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,,,"1,196"
Montana,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"1,197"
Montana,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"1,198"
Montana,Total,EQIP IRA,Water Well (642),2023,4,"$91,440 ","1,199"
Montana,Total,EQIP IRA,Water Well (642),Total,4,"$91,440 ","1,200"
Montana,Total,EQIP IRA,Watering Facility (614),2023,31,"$145,581 ","1,201"
Montana,Total,EQIP IRA,Watering Facility (614),Total,31,"$145,581 ","1,202"
Montana,Total,EQIP IRA,Woody Residue Treatment (384),2023,22,"$169,502 ","1,203"
Montana,Total,EQIP IRA,Woody Residue Treatment (384),Total,22,"$169,502 ","1,204"
Nebraska,Total,EQIP IRA,Access Control (472),2023,,,"1,205"
Nebraska,Total,EQIP IRA,Access Control (472),Total,,,"1,206"
Nebraska,Total,EQIP IRA,Brush Management (314),2023,10,"$43,319 ","1,207"
Nebraska,Total,EQIP IRA,Brush Management (314),Total,10,"$43,319 ","1,208"
Nebraska,Total,EQIP IRA,Conservation Cover (327),2023,14,"$77,286 ","1,209"
Nebraska,Total,EQIP IRA,Conservation Cover (327),Total,14,"$77,286 ","1,210"
Nebraska,Total,EQIP IRA,Conservation Crop Rotation (328),2023,15,"$56,979 ","1,211"
Nebraska,Total,EQIP IRA,Conservation Crop Rotation (328),Total,15,"$56,979 ","1,212"
Nebraska,Total,EQIP IRA,Cover Crop (340),2023,82,"$361,760 ","1,213"
Nebraska,Total,EQIP IRA,Cover Crop (340),Total,82,"$361,760 ","1,214"
Nebraska,Total,EQIP IRA,Critical Area Planting (342),2023,,,"1,215"
Nebraska,Total,EQIP IRA,Critical Area Planting (342),Total,,,"1,216"
Nebraska,Total,EQIP IRA,Fence (382),2023,69,"$311,170 ","1,217"
Nebraska,Total,EQIP IRA,Fence (382),Total,69,"$311,170 ","1,218"
Nebraska,Total,EQIP IRA,Grassed Waterway (412),2023,,,"1,219"
Nebraska,Total,EQIP IRA,Grassed Waterway (412),Total,,,"1,220"
Nebraska,Total,EQIP IRA,Heavy Use Area Protection (561),2023,8,"$23,001 ","1,221"
Nebraska,Total,EQIP IRA,Heavy Use Area Protection (561),Total,8,"$23,001 ","1,222"
Nebraska,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,12,"$12,017 ","1,223"
Nebraska,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,12,"$12,017 ","1,224"
Nebraska,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",2023,,,"1,225"
Nebraska,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",Total,,,"1,226"
Nebraska,Total,EQIP IRA,Livestock Pipeline (516),2023,17,"$106,775 ","1,227"
Nebraska,Total,EQIP IRA,Livestock Pipeline (516),Total,17,"$106,775 ","1,228"
Nebraska,Total,EQIP IRA,Mulching (484),2023,53,"$140,258 ","1,229"
Nebraska,Total,EQIP IRA,Mulching (484),Total,53,"$140,258 ","1,230"
Nebraska,Total,EQIP IRA,Nutrient Management (590),2023,30,"$207,256 ","1,231"
Nebraska,Total,EQIP IRA,Nutrient Management (590),Total,30,"$207,256 ","1,232"
Nebraska,Total,EQIP IRA,Pasture and Hay Planting (512),2023,12,"$166,861 ","1,233"
Nebraska,Total,EQIP IRA,Pasture and Hay Planting (512),Total,12,"$166,861 ","1,234"
Nebraska,Total,EQIP IRA,Prescribed Burning (338),2023,,,"1,235"
Nebraska,Total,EQIP IRA,Prescribed Burning (338),Total,,,"1,236"
Nebraska,Total,EQIP IRA,Prescribed Grazing (528),2023,114,"$289,109 ","1,237"
Nebraska,Total,EQIP IRA,Prescribed Grazing (528),Total,114,"$289,109 ","1,238"
Nebraska,Total,EQIP IRA,Pumping Plant (533),2023,27,"$178,770 ","1,239"
Nebraska,Total,EQIP IRA,Pumping Plant (533),Total,27,"$178,770 ","1,240"
Nebraska,Total,EQIP IRA,Range Planting (550),2023,4,"$14,952 ","1,241"
Nebraska,Total,EQIP IRA,Range Planting (550),Total,4,"$14,952 ","1,242"
Nebraska,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,15,"$40,719 ","1,243"
Nebraska,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,15,"$40,719 ","1,244"
Nebraska,Total,EQIP IRA,Total,2023,654,"$2,452,949 ","1,245"
Nebraska,Total,EQIP IRA,Total,Total,654,"$2,452,949 ","1,246"
Nebraska,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,15,"$44,532 ","1,247"
Nebraska,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,15,"$44,532 ","1,248"
Nebraska,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,16,"$5,757 ","1,249"
Nebraska,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,16,"$5,757 ","1,250"
Nebraska,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,8,"$48,894 ","1,251"
Nebraska,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,8,"$48,894 ","1,252"
Nebraska,Total,EQIP IRA,Water Well (642),2023,25,"$108,917 ","1,253"
