STATE,COUNTY/CD,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX(),State
Minnesota,Total,EQIP IRA,Grassed Waterway (412),2024,,,"1,427",(supp)
Minnesota,Total,EQIP IRA,Grassed Waterway (412),Total,21,"$122,499 ","1,428", 
Minnesota,Total,EQIP IRA,Heavy Use Area Protection (561),2023,,,"1,429",(supp)
Minnesota,Total,EQIP IRA,Heavy Use Area Protection (561),2024,,,"1,430",(supp)
Minnesota,Total,EQIP IRA,Heavy Use Area Protection (561),Total,10,"$23,720 ","1,431", 
Minnesota,Total,EQIP IRA,Land Clearing (460),2023,,,"1,432",(supp)
Minnesota,Total,EQIP IRA,Land Clearing (460),2024,,,"1,433",(supp)
Minnesota,Total,EQIP IRA,Land Clearing (460),Total,,,"1,434",(supp)
Minnesota,Total,EQIP IRA,Lined Waterway or Outlet (468),2023,,,"1,435",(supp)
Minnesota,Total,EQIP IRA,Lined Waterway or Outlet (468),2024,,,"1,436",(supp)
Minnesota,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,,,"1,437",(supp)
Minnesota,Total,EQIP IRA,Livestock Pipeline (516),2023,12,"$38,917 ","1,438", 
Minnesota,Total,EQIP IRA,Livestock Pipeline (516),2024,4,"$19,654 ","1,439", 
Minnesota,Total,EQIP IRA,Livestock Pipeline (516),Total,16,"$58,571 ","1,440", 
Minnesota,Total,EQIP IRA,Livestock Shelter Structure (576),2023,,,"1,441",(supp)
Minnesota,Total,EQIP IRA,Livestock Shelter Structure (576),Total,,,"1,442",(supp)
Minnesota,Total,EQIP IRA,Mulching (484),2023,,,"1,443",(supp)
Minnesota,Total,EQIP IRA,Mulching (484),2024,,,"1,444",(supp)
Minnesota,Total,EQIP IRA,Mulching (484),Total,30,"$22,624 ","1,445", 
Minnesota,Total,EQIP IRA,Nutrient Management (590),2023,57,"$563,901 ","1,446", 
Minnesota,Total,EQIP IRA,Nutrient Management (590),2024,45,"$1,290,054 ","1,447", 
Minnesota,Total,EQIP IRA,Nutrient Management (590),Total,102,"$1,853,955 ","1,448", 
Minnesota,Total,EQIP IRA,Obstruction Removal (500),2024,4,"$17,393 ","1,449", 
Minnesota,Total,EQIP IRA,Obstruction Removal (500),Total,4,"$17,393 ","1,450", 
Minnesota,Total,EQIP IRA,Pasture and Hay Planting (512),2023,29,"$229,323 ","1,451", 
Minnesota,Total,EQIP IRA,Pasture and Hay Planting (512),2024,6,"$76,985 ","1,452", 
Minnesota,Total,EQIP IRA,Pasture and Hay Planting (512),Total,35,"$306,308 ","1,453", 
Minnesota,Total,EQIP IRA,Pest Management Conservation System (595),2024,25,"$422,703 ","1,454", 
Minnesota,Total,EQIP IRA,Pest Management Conservation System (595),Total,25,"$422,703 ","1,455", 
Minnesota,Total,EQIP IRA,Prescribed Burning (338),2024,,,"1,456",(supp)
Minnesota,Total,EQIP IRA,Prescribed Burning (338),Total,,,"1,457",(supp)
Minnesota,Total,EQIP IRA,Prescribed Grazing (528),2023,26,"$35,086 ","1,458", 
Minnesota,Total,EQIP IRA,Prescribed Grazing (528),2024,14,"$21,857 ","1,459", 
Minnesota,Total,EQIP IRA,Prescribed Grazing (528),Total,40,"$56,943 ","1,460", 
Minnesota,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,461",(supp)
Minnesota,Total,EQIP IRA,Pumping Plant (533),Total,,,"1,462",(supp)
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,59,"$394,446 ","1,463", 
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,76,"$584,287 ","1,464", 
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,135,"$978,733 ","1,465", 
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,22,"$49,911 ","1,466", 
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2024,28,"$67,431 ","1,467", 
Minnesota,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,50,"$117,342 ","1,468", 
Minnesota,Total,EQIP IRA,Subsurface Drain (606),2023,,,"1,469",(supp)
Minnesota,Total,EQIP IRA,Subsurface Drain (606),2024,,,"1,470",(supp)
Minnesota,Total,EQIP IRA,Subsurface Drain (606),Total,,,"1,471",(supp)
Minnesota,Total,EQIP IRA,Total,2023,510,"$2,948,876 ","1,472", 
Minnesota,Total,EQIP IRA,Total,2024,463,"$4,425,922 ","1,473", 
Minnesota,Total,EQIP IRA,Total,Total,973,"$7,374,798 ","1,474", 
Minnesota,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,11,"$13,943 ","1,475", 
Minnesota,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,9,"$35,564 ","1,476", 
Minnesota,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,20,"$49,507 ","1,477", 
Minnesota,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,8,$695 ,"1,478", 
Minnesota,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,10,"$2,571 ","1,479", 
Minnesota,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,18,"$3,266 ","1,480", 
Minnesota,Total,EQIP IRA,Underground Outlet (620),2024,,,"1,481",(supp)
Minnesota,Total,EQIP IRA,Underground Outlet (620),Total,,,"1,482",(supp)
Minnesota,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,10,"$43,962 ","1,483", 
Minnesota,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,10,"$43,962 ","1,484", 
Minnesota,Total,EQIP IRA,Water Well (642),2023,,,"1,485",(supp)
Minnesota,Total,EQIP IRA,Water Well (642),Total,,,"1,486",(supp)
Minnesota,Total,EQIP IRA,Watering Facility (614),2023,13,"$13,198 ","1,487", 
Minnesota,Total,EQIP IRA,Watering Facility (614),2024,4,"$4,770 ","1,488", 
Minnesota,Total,EQIP IRA,Watering Facility (614),Total,17,"$17,968 ","1,489", 
Minnesota,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,5,"$31,025 ","1,490", 
Minnesota,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,5,"$2,014 ","1,491", 
Minnesota,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,10,"$33,039 ","1,492", 
Minnesota,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,15,"$12,972 ","1,493", 
Minnesota,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2024,4,"$9,929 ","1,494", 
Minnesota,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,19,"$22,901 ","1,495", 
Minnesota,Total,EQIP IRA,Woody Residue Treatment (384),2024,,,"1,496",(supp)
Minnesota,Total,EQIP IRA,Woody Residue Treatment (384),Total,,,"1,497",(supp)
Mississippi,Total,EQIP IRA,Brush Management (314),2024,9,"$2,091 ","1,498", 
Mississippi,Total,EQIP IRA,Brush Management (314),Total,9,"$2,091 ","1,499", 
Mississippi,Total,EQIP IRA,Conservation Cover (327),2023,,,"1,500",(supp)
Mississippi,Total,EQIP IRA,Conservation Cover (327),Total,,,"1,501",(supp)
Mississippi,Total,EQIP IRA,Conservation Crop Rotation (328),2023,160,"$277,154 ","1,502", 
Mississippi,Total,EQIP IRA,Conservation Crop Rotation (328),2024,23,"$68,445 ","1,503", 
Mississippi,Total,EQIP IRA,Conservation Crop Rotation (328),Total,183,"$345,599 ","1,504", 
Mississippi,Total,EQIP IRA,Cover Crop (340),2023,168,"$2,396,625 ","1,505", 
Mississippi,Total,EQIP IRA,Cover Crop (340),2024,39,"$1,013,598 ","1,506", 
Mississippi,Total,EQIP IRA,Cover Crop (340),Total,207,"$3,410,223 ","1,507", 
Mississippi,Total,EQIP IRA,Critical Area Planting (342),2023,,,"1,508",(supp)
Mississippi,Total,EQIP IRA,Critical Area Planting (342),2024,,,"1,509",(supp)
Mississippi,Total,EQIP IRA,Critical Area Planting (342),Total,,,"1,510",(supp)
Mississippi,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2024,71,"$3,375,897 ","1,511", 
Mississippi,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,71,"$3,375,897 ","1,512", 
Mississippi,Total,EQIP IRA,Energy Efficient Building Envelope (672),2024,115,"$3,275,603 ","1,513", 
Mississippi,Total,EQIP IRA,Energy Efficient Building Envelope (672),Total,115,"$3,275,603 ","1,514", 
Mississippi,Total,EQIP IRA,Energy Efficient Lighting System (670),2024,8,"$14,060 ","1,515", 
Mississippi,Total,EQIP IRA,Energy Efficient Lighting System (670),Total,8,"$14,060 ","1,516", 
Mississippi,Total,EQIP IRA,Fence (382),2023,89,"$509,495 ","1,517", 
Mississippi,Total,EQIP IRA,Fence (382),2024,99,"$542,167 ","1,518", 
Mississippi,Total,EQIP IRA,Fence (382),Total,188,"$1,051,662 ","1,519", 
Mississippi,Total,EQIP IRA,Firebreak (394),2024,19,"$40,335 ","1,520", 
Mississippi,Total,EQIP IRA,Firebreak (394),Total,19,"$40,335 ","1,521", 
Mississippi,Total,EQIP IRA,Forest Stand Improvement (666),2024,,,"1,522",(supp)
Mississippi,Total,EQIP IRA,Forest Stand Improvement (666),Total,,,"1,523",(supp)
Mississippi,Total,EQIP IRA,Heavy Use Area Protection (561),2023,99,"$269,216 ","1,524", 
Mississippi,Total,EQIP IRA,Heavy Use Area Protection (561),2024,98,"$318,744 ","1,525", 
Mississippi,Total,EQIP IRA,Heavy Use Area Protection (561),Total,197,"$587,960 ","1,526", 
Mississippi,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,5,"$3,032 ","1,527", 
Mississippi,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,43,"$41,235 ","1,528", 
Mississippi,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,48,"$44,267 ","1,529", 
Mississippi,Total,EQIP IRA,Irrigation Pipeline (430),2024,,,"1,530",(supp)
Mississippi,Total,EQIP IRA,Irrigation Pipeline (430),Total,,,"1,531",(supp)
Mississippi,Total,EQIP IRA,Irrigation Water Management (449),2023,,,"1,532",(supp)
Mississippi,Total,EQIP IRA,Irrigation Water Management (449),2024,,,"1,533",(supp)
Mississippi,Total,EQIP IRA,Irrigation Water Management (449),Total,9,"$33,664 ","1,534", 
Mississippi,Total,EQIP IRA,Land Clearing (460),2024,4,"$1,717 ","1,535", 
Mississippi,Total,EQIP IRA,Land Clearing (460),Total,4,"$1,717 ","1,536", 
Mississippi,Total,EQIP IRA,Livestock Pipeline (516),2023,67,"$99,639 ","1,537", 
Mississippi,Total,EQIP IRA,Livestock Pipeline (516),2024,77,"$138,438 ","1,538", 
Mississippi,Total,EQIP IRA,Livestock Pipeline (516),Total,144,"$238,077 ","1,539", 
Mississippi,Total,EQIP IRA,Mulching (484),2023,,,"1,540",(supp)
Mississippi,Total,EQIP IRA,Mulching (484),2024,,,"1,541",(supp)
Mississippi,Total,EQIP IRA,Mulching (484),Total,,,"1,542",(supp)
Mississippi,Total,EQIP IRA,Nutrient Management (590),2024,5,"$20,608 ","1,543", 
Mississippi,Total,EQIP IRA,Nutrient Management (590),Total,5,"$20,608 ","1,544", 
Mississippi,Total,EQIP IRA,Pasture and Hay Planting (512),2023,85,"$524,739 ","1,545", 
Mississippi,Total,EQIP IRA,Pasture and Hay Planting (512),2024,53,"$187,362 ","1,546", 
Mississippi,Total,EQIP IRA,Pasture and Hay Planting (512),Total,138,"$712,101 ","1,547", 
Mississippi,Total,EQIP IRA,Pest Management Conservation System (595),2024,,,"1,548",(supp)
Mississippi,Total,EQIP IRA,Pest Management Conservation System (595),Total,,,"1,549",(supp)
Mississippi,Total,EQIP IRA,Pond (378),2024,,,"1,550",(supp)
Mississippi,Total,EQIP IRA,Pond (378),Total,,,"1,551",(supp)
Mississippi,Total,EQIP IRA,Prescribed Burning (338),2024,19,"$87,496 ","1,552", 
Mississippi,Total,EQIP IRA,Prescribed Burning (338),Total,19,"$87,496 ","1,553", 
Mississippi,Total,EQIP IRA,Prescribed Grazing (528),2023,83,"$197,432 ","1,554", 
Mississippi,Total,EQIP IRA,Prescribed Grazing (528),2024,73,"$141,842 ","1,555", 
Mississippi,Total,EQIP IRA,Prescribed Grazing (528),Total,156,"$339,274 ","1,556", 
Mississippi,Total,EQIP IRA,Pumping Plant (533),2023,12,"$55,124 ","1,557", 
Mississippi,Total,EQIP IRA,Pumping Plant (533),2024,9,"$96,504 ","1,558", 
Mississippi,Total,EQIP IRA,Pumping Plant (533),Total,21,"$151,628 ","1,559", 
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,37,"$94,833 ","1,560", 
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,37,"$94,833 ","1,561", 
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,141,"$581,474 ","1,562", 
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2024,24,"$146,032 ","1,563", 
Mississippi,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,165,"$727,506 ","1,564", 
Mississippi,Total,EQIP IRA,Riparian Forest Buffer (391),2024,,,"1,565",(supp)
Mississippi,Total,EQIP IRA,Riparian Forest Buffer (391),Total,,,"1,566",(supp)
Mississippi,Total,EQIP IRA,Soil Health Testing (216),2024,,,"1,567",(supp)
Mississippi,Total,EQIP IRA,Soil Health Testing (216),Total,,,"1,568",(supp)
Mississippi,Total,EQIP IRA,Structure for Water Control (587),2024,,,"1,569",(supp)
Mississippi,Total,EQIP IRA,Structure for Water Control (587),Total,,,"1,570",(supp)
Mississippi,Total,EQIP IRA,Total,2023,"1,046","$5,231,554 ","1,571", 
Mississippi,Total,EQIP IRA,Total,2024,944,"$10,579,232 ","1,572", 
Mississippi,Total,EQIP IRA,Total,Total,"1,990","$15,810,786 ","1,573", 
Mississippi,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,4,"$14,537 ","1,574", 
Mississippi,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,23,"$309,354 ","1,575", 
Mississippi,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,27,"$323,891 ","1,576", 
Mississippi,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,4,"$3,545 ","1,577", 
Mississippi,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,22,"$186,839 ","1,578", 
Mississippi,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,26,"$190,384 ","1,579", 
Mississippi,Total,EQIP IRA,Water Well (642),2023,12,"$96,018 ","1,580", 
Mississippi,Total,EQIP IRA,Water Well (642),2024,6,"$34,735 ","1,581", 
Mississippi,Total,EQIP IRA,Water Well (642),Total,18,"$130,753 ","1,582", 
Mississippi,Total,EQIP IRA,Watering Facility (614),2023,74,"$86,607 ","1,583", 
Mississippi,Total,EQIP IRA,Watering Facility (614),2024,80,"$122,236 ","1,584", 
Mississippi,Total,EQIP IRA,Watering Facility (614),Total,154,"$208,843 ","1,585", 
Mississippi,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,,,"1,586",(supp)
Mississippi,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"1,587",(supp)
Missouri,Total,EQIP IRA,Access Control (472),2024,6,"$8,748 ","1,588", 
Missouri,Total,EQIP IRA,Access Control (472),Total,6,"$8,748 ","1,589", 
Missouri,Total,EQIP IRA,Annual Forages for Grazing Systems (810),2024,27,"$17,225 ","1,590", 
Missouri,Total,EQIP IRA,Annual Forages for Grazing Systems (810),Total,27,"$17,225 ","1,591", 
Missouri,Total,EQIP IRA,Brush Management (314),2024,17,"$26,743 ","1,592", 
Missouri,Total,EQIP IRA,Brush Management (314),Total,17,"$26,743 ","1,593", 
Missouri,Total,EQIP IRA,Cover Crop (340),2023,504,"$3,131,145 ","1,594", 
Missouri,Total,EQIP IRA,Cover Crop (340),2024,23,"$334,580 ","1,595", 
Missouri,Total,EQIP IRA,Cover Crop (340),Total,527,"$3,465,725 ","1,596", 
Missouri,Total,EQIP IRA,Fence (382),2024,66,"$132,982 ","1,597", 
Missouri,Total,EQIP IRA,Fence (382),Total,66,"$132,982 ","1,598", 
Missouri,Total,EQIP IRA,Firebreak (394),2024,,,"1,599",(supp)
Missouri,Total,EQIP IRA,Firebreak (394),Total,,,"1,600",(supp)
Missouri,Total,EQIP IRA,Forest Stand Improvement (666),2024,,,"1,601",(supp)
Missouri,Total,EQIP IRA,Forest Stand Improvement (666),Total,,,"1,602",(supp)
Missouri,Total,EQIP IRA,Heavy Use Area Protection (561),2024,39,"$18,564 ","1,603", 
Missouri,Total,EQIP IRA,Heavy Use Area Protection (561),Total,39,"$18,564 ","1,604", 
Missouri,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,16,"$15,140 ","1,605", 
Missouri,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,16,"$15,140 ","1,606", 
Missouri,Total,EQIP IRA,Livestock Pipeline (516),2024,44,"$57,137 ","1,607", 
Missouri,Total,EQIP IRA,Livestock Pipeline (516),Total,44,"$57,137 ","1,608", 
Missouri,Total,EQIP IRA,Nutrient Management (590),2023,,,"1,609",(supp)
Missouri,Total,EQIP IRA,Nutrient Management (590),2024,,,"1,610",(supp)
Missouri,Total,EQIP IRA,Nutrient Management (590),Total,67,"$2,341,779 ","1,611", 
Missouri,Total,EQIP IRA,Nutrient Management Design and Implementation Activity  (157),2024,,,"1,612",(supp)
Missouri,Total,EQIP IRA,Nutrient Management Design and Implementation Activity  (157),Total,,,"1,613",(supp)
Missouri,Total,EQIP IRA,Pasture and Hay Planting (512),2024,81,"$378,874 ","1,614", 
Missouri,Total,EQIP IRA,Pasture and Hay Planting (512),Total,81,"$378,874 ","1,615", 
Missouri,Total,EQIP IRA,Prescribed Burning (338),2024,4,"$4,948 ","1,616", 
Missouri,Total,EQIP IRA,Prescribed Burning (338),Total,4,"$4,948 ","1,617", 
Missouri,Total,EQIP IRA,Prescribed Grazing (528),2024,5,"$27,219 ","1,618", 
Missouri,Total,EQIP IRA,Prescribed Grazing (528),Total,5,"$27,219 ","1,619", 
Missouri,Total,EQIP IRA,Pumping Plant (533),2024,7,"$31,370 ","1,620", 
Missouri,Total,EQIP IRA,Pumping Plant (533),Total,7,"$31,370 ","1,621", 
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,,,"1,622",(supp)
Missouri,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,,,"1,623",(supp)
Missouri,Total,EQIP IRA,Soil and Source Testing for Nutrient Management (217),2024,15,"$34,101 ","1,624", 
Missouri,Total,EQIP IRA,Soil and Source Testing for Nutrient Management (217),Total,15,"$34,101 ","1,625", 
Missouri,Total,EQIP IRA,Structures for Wildlife (649),2024,,,"1,626",(supp)
Missouri,Total,EQIP IRA,Structures for Wildlife (649),Total,,,"1,627",(supp)
Missouri,Total,EQIP IRA,Total,2023,532,"$4,561,105 ","1,628", 
Missouri,Total,EQIP IRA,Total,2024,462,"$2,217,788 ","1,629", 
Missouri,Total,EQIP IRA,Total,Total,994,"$6,778,893 ","1,630", 
Missouri,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2024,,,"1,631",(supp)
Missouri,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"1,632",(supp)
Missouri,Total,EQIP IRA,Water Well (642),2024,6,"$95,820 ","1,633", 
Missouri,Total,EQIP IRA,Water Well (642),Total,6,"$95,820 ","1,634", 
Missouri,Total,EQIP IRA,Watering Facility (614),2024,41,"$62,488 ","1,635", 
Missouri,Total,EQIP IRA,Watering Facility (614),Total,41,"$62,488 ","1,636", 
Missouri,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,,,"1,637",(supp)
Missouri,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"1,638",(supp)
Montana,Total,EQIP IRA,Aquifer Flow Test (224),2023,,,"1,639",(supp)
Montana,Total,EQIP IRA,Aquifer Flow Test (224),Total,,,"1,640",(supp)
Montana,Total,EQIP IRA,Brush Management (314),2024,86,"$769,540 ","1,641", 
Montana,Total,EQIP IRA,Brush Management (314),Total,86,"$769,540 ","1,642", 
Montana,Total,EQIP IRA,Conservation Crop Rotation (328),2023,27,"$171,780 ","1,643", 
Montana,Total,EQIP IRA,Conservation Crop Rotation (328),2024,100,"$635,146 ","1,644", 
Montana,Total,EQIP IRA,Conservation Crop Rotation (328),Total,127,"$806,926 ","1,645", 
Montana,Total,EQIP IRA,Conservation Harvest Management (809),2023,30,"$660,507 ","1,646", 
Montana,Total,EQIP IRA,Conservation Harvest Management (809),2024,82,"$1,866,912 ","1,647", 
Montana,Total,EQIP IRA,Conservation Harvest Management (809),Total,112,"$2,527,419 ","1,648", 
Montana,Total,EQIP IRA,Cover Crop (340),2023,50,"$281,247 ","1,649", 
Montana,Total,EQIP IRA,Cover Crop (340),2024,48,"$647,072 ","1,650", 
Montana,Total,EQIP IRA,Cover Crop (340),Total,98,"$928,319 ","1,651", 
Montana,Total,EQIP IRA,Fence (382),2023,,,"1,652",(supp)
Montana,Total,EQIP IRA,Fence (382),2024,,,"1,653",(supp)
Montana,Total,EQIP IRA,Fence (382),Total,20,"$1,104,924 ","1,654", 
Montana,Total,EQIP IRA,Forest Stand Improvement (666),2023,30,"$332,161 ","1,655", 
Montana,Total,EQIP IRA,Forest Stand Improvement (666),2024,64,"$635,538 ","1,656", 
Montana,Total,EQIP IRA,Forest Stand Improvement (666),Total,94,"$967,699 ","1,657", 
Montana,Total,EQIP IRA,Forest Trails and Landings (655),2023,,,"1,658",(supp)
Montana,Total,EQIP IRA,Forest Trails and Landings (655),2024,,,"1,659",(supp)
Montana,Total,EQIP IRA,Forest Trails and Landings (655),Total,4,"$41,026 ","1,660", 
Montana,Total,EQIP IRA,Fuel Break (383),2024,,,"1,661",(supp)
Montana,Total,EQIP IRA,Fuel Break (383),Total,,,"1,662",(supp)
Montana,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,10,"$86,407 ","1,663", 
Montana,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,42,"$909,492 ","1,664", 
Montana,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,52,"$995,899 ","1,665", 
Montana,Total,EQIP IRA,Irrigation Pipeline (430),2024,,,"1,666",(supp)
Montana,Total,EQIP IRA,Irrigation Pipeline (430),Total,,,"1,667",(supp)
Montana,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"1,668",(supp)
Montana,Total,EQIP IRA,Livestock Pipeline (516),2024,,,"1,669",(supp)
Montana,Total,EQIP IRA,Livestock Pipeline (516),Total,24,"$178,995 ","1,670", 
Montana,Total,EQIP IRA,Nutrient Management (590),2024,,,"1,671",(supp)
Montana,Total,EQIP IRA,Nutrient Management (590),Total,,,"1,672",(supp)
Montana,Total,EQIP IRA,Obstruction Removal (500),2023,,,"1,673",(supp)
Montana,Total,EQIP IRA,Obstruction Removal (500),2024,,,"1,674",(supp)
Montana,Total,EQIP IRA,Obstruction Removal (500),Total,,,"1,675",(supp)
Montana,Total,EQIP IRA,Pasture and Hay Planting (512),2023,4,"$51,577 ","1,676", 
Montana,Total,EQIP IRA,Pasture and Hay Planting (512),Total,4,"$51,577 ","1,677", 
Montana,Total,EQIP IRA,Prescribed Grazing (528),2023,26,"$151,520 ","1,678", 
Montana,Total,EQIP IRA,Prescribed Grazing (528),2024,34,"$381,347 ","1,679", 
Montana,Total,EQIP IRA,Prescribed Grazing (528),Total,60,"$532,867 ","1,680", 
Montana,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,681",(supp)
Montana,Total,EQIP IRA,Pumping Plant (533),2024,,,"1,682",(supp)
Montana,Total,EQIP IRA,Pumping Plant (533),Total,7,"$75,855 ","1,683", 
Montana,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,12,"$137,282 ","1,684", 
Montana,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,82,"$834,982 ","1,685", 
Montana,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,94,"$972,264 ","1,686", 
