State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type,Crop Type Name,Intended Use,Planted Total,Prevented Total,Failed Total,Volunteer Total,Not Planted Total,Plant and Fail Total,Planted Irrigated,Prevented Irrigated,Failed Irrigated,Volunteer Irrigated,Not Planted Irrigated,Plant and Fail Irrigated,Planted Nonirrigated,Prevented Nonirrigated,Failed Nonirrigated,Volunteer Nonirrigated,Not Planted Nonirrigated,Plant and Fail Nonirrigated
01,101,ALABAMA,MONTGOMRY,0099,CRP,,,50,78.2,0,0,0,0,78.2,0,0,0,0,0,0,78.2,0,0,0,0,78.2
01,101,ALABAMA,MONTGOMRY,0099,CRP,,,53,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0
01,101,ALABAMA,MONTGOMRY,0101,FALLOW,,,  ,3174.7,0,0,0,0,3174.7,0,0,0,0,0,0,3174.7,0,0,0,0,3174.7
01,101,ALABAMA,MONTGOMRY,0102,GRASS,BCM,COMMON BERMUDA,FG,53.5,0,0,0,0,53.5,0,0,0,0,0,0,53.5,0,0,0,0,53.5
01,101,ALABAMA,MONTGOMRY,0102,GRASS,BCS,COASTAL BERMUDA,FG,407.6,0,0,0,0,407.6,0,0,0,0,0,0,407.6,0,0,0,0,407.6
01,101,ALABAMA,MONTGOMRY,0102,GRASS,BCS,COASTAL BERMUDA,GZ,403.3,0,0,0,0,403.3,0,0,0,0,0,0,403.3,0,0,0,0,403.3
01,101,ALABAMA,MONTGOMRY,0102,GRASS,BHI,BAHIA,FG,3235.3,0,0,0,0,3235.3,0,0,0,0,0,0,3235.3,0,0,0,0,3235.3
01,101,ALABAMA,MONTGOMRY,0102,GRASS,BHI,BAHIA,GZ,17188.4,0,0,0,0,17188.4,0,0,0,0,0,0,17188.4,0,0,0,0,17188.4
01,101,ALABAMA,MONTGOMRY,0102,GRASS,DAL,DALLIS,FG,2241.1,0,0,0,0,2241.1,0,0,0,0,0,0,2241.1,0,0,0,0,2241.1
01,101,ALABAMA,MONTGOMRY,0102,GRASS,DAL,DALLIS,GZ,24148,0,0,0,0,24148,0,0,0,0,0,0,24148,0,0,0,0,24148
01,101,ALABAMA,MONTGOMRY,0102,GRASS,DAL,DALLIS,SO,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17
01,101,ALABAMA,MONTGOMRY,0102,GRASS,FTA,FESCUE TALL,GZ,245.4,0,0,0,0,245.4,0,0,0,0,0,0,245.4,0,0,0,0,245.4
01,101,ALABAMA,MONTGOMRY,0102,GRASS,JOH,JOHNSON,FG,4105.1,0,0,0,0,4105.1,0,0,0,0,0,0,4105.1,0,0,0,0,4105.1
01,101,ALABAMA,MONTGOMRY,0102,GRASS,JOH,JOHNSON,GZ,2521.9,0,0,0,0,2521.9,0,0,0,0,0,0,2521.9,0,0,0,0,2521.9
01,101,ALABAMA,MONTGOMRY,0102,GRASS,NAG,NATIVE,FG,525.4,0,0,0,0,525.4,0,0,0,0,0,0,525.4,0,0,0,0,525.4
01,101,ALABAMA,MONTGOMRY,0102,GRASS,NAG,NATIVE,GZ,221.1,0,0,0,0,221.1,33.1,0,0,0,0,33.1,188,0,0,0,0,188
01,101,ALABAMA,MONTGOMRY,1250,GRASSLAND RESERVE PROGRAM,,,GZ,56,0,0,0,0,56,0,0,0,0,0,0,56,0,0,0,0,56
01,101,ALABAMA,MONTGOMRY,7506,TREES- Timber,,,  ,3659.1,0,0,0,0,3659.1,0,0,0,0,0,0,3659.1,0,0,0,0,3659.1
01,103,ALABAMA,MORGAN,0011,WHEAT,HRW,HARD RED WINTER,GR,50.8,0,0,0,0,50.8,0,0,0,0,0,0,50.8,0,0,0,0,50.8
01,103,ALABAMA,MORGAN,0011,WHEAT,SRW,SOFT RED WINTER,FG,14.2,0,0,0,0,14.2,0,0,0,0,0,0,14.2,0,0,0,0,14.2
01,103,ALABAMA,MORGAN,0011,WHEAT,SRW,SOFT RED WINTER,GR,2852.1,0,32,0,0,2884.1,0,0,0,0,0,0,2852.1,0,32,0,0,2884.1
01,103,ALABAMA,MORGAN,0016,OATS,WTR,WINTER,GR,59.9,0,0,0,0,59.9,0,0,0,0,0,0,59.9,0,0,0,0,59.9
01,103,ALABAMA,MORGAN,0021,"COTTON, Upland",,,  ,862,0,0,0,0,862,0,0,0,0,0,0,862,0,0,0,0,862
01,103,ALABAMA,MORGAN,0034,PEACHES,FSE,FREESTONE EARLY SEASON,FH,4.4,0,0,0,0,4.4,0,0,0,0,0,0,4.4,0,0,0,0,4.4
01,103,ALABAMA,MORGAN,0034,PEACHES,FSM,FREESTONE MID SEASON,FH,16.7,0,0,0,0,16.7,15.3,0,0,0,0,15.3,1.4,0,0,0,0,1.4
01,103,ALABAMA,MORGAN,0041,CORN,YEL,YELLOW,FG,1348,0,0,0,0,1348,0,0,0,0,0,0,1348,0,0,0,0,1348
01,103,ALABAMA,MORGAN,0041,CORN,YEL,YELLOW,GR,4449.1,0,0,0,0,4449.1,34.6,0,0,0,0,34.6,4414.5,0,0,0,0,4414.5
01,103,ALABAMA,MORGAN,0050,SORGHUM FORAGE,SUD,SUDEX,FG,129.3,0,0,0,0,129.3,0,0,0,0,0,0,129.3,0,0,0,0,129.3
01,103,ALABAMA,MORGAN,0050,SORGHUM FORAGE,SUD,SUDEX,SG,137.1,0,0,0,0,137.1,0,0,0,0,0,0,137.1,0,0,0,0,137.1
01,103,ALABAMA,MORGAN,0051,SORGHUM,GRS,GRAIN,GR,26.2,0,0,0,0,26.2,0,0,0,0,0,0,26.2,0,0,0,0,26.2
01,103,ALABAMA,MORGAN,0051,SORGHUM,HSG,HYBRID STANDARDPLANT GR,GR,16.6,0,0,0,0,16.6,0,0,0,0,0,0,16.6,0,0,0,0,16.6
01,103,ALABAMA,MORGAN,0052,SORGHUM-  DUAL PURPOSE,,,SG,24.4,0,0,0,0,24.4,0,0,0,0,0,0,24.4,0,0,0,0,24.4
01,103,ALABAMA,MORGAN,0081,SOYBEANS,COM,COMMON,GR,6803,0,0,0,0,6803,0,0,0,0,0,0,6803,0,0,0,0,6803
01,103,ALABAMA,MORGAN,0094,RYE,,,GZ,15.8,0,0,0,0,15.8,0,0,0,0,0,0,15.8,0,0,0,0,15.8
01,103,ALABAMA,MORGAN,0099,CRP,,,10,526.9,0,0,0,19.8,526.9,0,0,0,0,0,0,526.9,0,0,0,19.8,526.9
01,103,ALABAMA,MORGAN,0099,CRP,,,11,492.2,0,0,0,0,492.2,0,0,0,0,0,0,492.2,0,0,0,0,492.2
01,103,ALABAMA,MORGAN,0099,CRP,,,12,1.2,0,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,1.2
01,103,ALABAMA,MORGAN,0099,CRP,,,2 ,330.5,0,0,0,0,330.5,0,0,0,0,0,0,330.5,0,0,0,0,330.5
01,103,ALABAMA,MORGAN,0099,CRP,,,21,135.2,0,0,0,0,135.2,0,0,0,0,0,0,135.2,0,0,0,0,135.2
01,103,ALABAMA,MORGAN,0099,CRP,,,22,3229.1,0,0,114.4,21.9,3229.1,0,0,0,0,0,0,3229.1,0,0,114.4,21.9,3229.1
01,103,ALABAMA,MORGAN,0099,CRP,,,23,1.5,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5
01,103,ALABAMA,MORGAN,0099,CRP,,,3 ,325.8,0,0,0,0,325.8,0,0,0,0,0,0,325.8,0,0,0,0,325.8
01,103,ALABAMA,MORGAN,0099,CRP,,,30,32.2,0,0,0,0,32.2,0,0,0,0,0,0,32.2,0,0,0,0,32.2
01,103,ALABAMA,MORGAN,0099,CRP,,,46,24,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,24
01,103,ALABAMA,MORGAN,0101,FALLOW,,,  ,0,0,0,0,91.4,0,0,0,0,0,0,0,0,0,0,0,91.4,0
01,103,ALABAMA,MORGAN,0102,GRASS,BCM,COMMON BERMUDA,FG,1328.6,0,0,0,0,1328.6,0,0,0,0,0,0,1328.6,0,0,0,0,1328.6
01,103,ALABAMA,MORGAN,0102,GRASS,BCM,COMMON BERMUDA,GZ,2315.8,0,0,0,0,2315.8,0,0,0,0,0,0,2315.8,0,0,0,0,2315.8
01,103,ALABAMA,MORGAN,0102,GRASS,BCS,COASTAL BERMUDA,FG,73,0,0,0,0,73,0,0,0,0,0,0,73,0,0,0,0,73
01,103,ALABAMA,MORGAN,0102,GRASS,BCS,COASTAL BERMUDA,GZ,63.5,0,0,0,0,63.5,0,0,0,0,0,0,63.5,0,0,0,0,63.5
01,103,ALABAMA,MORGAN,0102,GRASS,BGH,HYBRID BERMUDA,FG,247.3,0,0,0,0,247.3,0,0,0,0,0,0,247.3,0,0,0,0,247.3
01,103,ALABAMA,MORGAN,0102,GRASS,BHI,BAHIA,FG,94.5,0,0,0,0,94.5,0,0,0,0,0,0,94.5,0,0,0,0,94.5
01,103,ALABAMA,MORGAN,0102,GRASS,CRG,CRABGRASS,FG,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0
01,103,ALABAMA,MORGAN,0102,GRASS,DAL,DALLIS,FG,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0
01,103,ALABAMA,MORGAN,0102,GRASS,DAL,DALLIS,GZ,36,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,36
01,103,ALABAMA,MORGAN,0102,GRASS,FTA,FESCUE TALL,FG,3194.5,0,0,0,0,3194.5,0,0,0,0,0,0,3194.5,0,0,0,0,3194.5
01,103,ALABAMA,MORGAN,0102,GRASS,FTA,FESCUE TALL,GZ,14030,0,0,0,0,14030,0,0,0,0,0,0,14030,0,0,0,0,14030
01,103,ALABAMA,MORGAN,0102,GRASS,FTA,FESCUE TALL,LS,165.7,0,0,25.6,0,165.7,0,0,0,0,0,0,165.7,0,0,25.6,0,165.7
01,103,ALABAMA,MORGAN,0102,GRASS,NAG,NATIVE,FG,126.7,0,0,0,20.9,126.7,0,0,0,0,0,0,126.7,0,0,0,20.9,126.7
01,103,ALABAMA,MORGAN,0102,GRASS,NAG,NATIVE,GZ,11.2,0,0,29.4,24.8,11.2,0,0,0,0,0,0,11.2,0,0,29.4,24.8,11.2
01,103,ALABAMA,MORGAN,0102,GRASS,NAG,NATIVE,LS,6.8,0,0,49.5,1688,6.8,0,0,0,0,0,0,6.8,0,0,49.5,1688,6.8
01,103,ALABAMA,MORGAN,0102,GRASS,RAN,ANNUAL RYEGRASS,FG,182.3,0,0,0,0,182.3,0,0,0,0,0,0,182.3,0,0,0,0,182.3
01,103,ALABAMA,MORGAN,0102,GRASS,RAN,ANNUAL RYEGRASS,GZ,129,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,129
01,103,ALABAMA,MORGAN,0105,TURN AREAS,,,  ,10.7,0,0,0,299.5,10.7,0,0,0,0,0,0,10.7,0,0,0,299.5,10.7
01,103,ALABAMA,MORGAN,0154,STRAWBERRIES,,,FH,4.1,0,0,0,0,4.1,4.1,0,0,0,0,4.1,0,0,0,0,0,0
01,103,ALABAMA,MORGAN,0265,CLOVER,WHT,WHITE CLOVER,FG,95.5,0,0,0,0,95.5,0,0,0,0,0,0,95.5,0,0,0,0,95.5
01,103,ALABAMA,MORGAN,0265,CLOVER,WHT,WHITE CLOVER,GZ,115.1,0,0,0,0,115.1,0,0,0,0,0,0,115.1,0,0,0,0,115.1
01,103,ALABAMA,MORGAN,0435,VETCH,HRY,HAIRY VETCH,GM,106.7,0,0,0,0,106.7,0,0,0,0,0,0,106.7,0,0,0,0,106.7
01,103,ALABAMA,MORGAN,0711,CANOLA,FAL,FALL SEEDED,SD,139.1,0,0,0,0,139.1,0,0,0,0,0,0,139.1,0,0,0,0,139.1
01,103,ALABAMA,MORGAN,0772,HOME GARDEN,,,  ,11.2,0,0,0,0,11.2,0,0,0,0,0,0,11.2,0,0,0,0,11.2
01,103,ALABAMA,MORGAN,0777,WILDLIFE FOOD PLOT,,,  ,225.4,0,0,0,0,225.4,0,0,0,0,0,0,225.4,0,0,0,0,225.4
01,103,ALABAMA,MORGAN,1250,GRASSLAND RESERVE PROGRAM,,,GZ,143.3,0,0,0,0,143.3,0,0,0,0,0,0,143.3,0,0,0,0,143.3
01,103,ALABAMA,MORGAN,7506,TREES- Timber,,,  ,293.4,0,0,0,0,293.4,0,0,0,0,0,0,293.4,0,0,0,0,293.4
01,105,ALABAMA,PERRY,0011,WHEAT,HRW,HARD RED WINTER,GR,64.1,0,0,0,0,64.1,0,0,0,0,0,0,64.1,0,0,0,0,64.1
01,105,ALABAMA,PERRY,0011,WHEAT,SRW,SOFT RED WINTER,GR,2814.1,0,0,0,0,2814.1,0,0,0,0,0,0,2814.1,0,0,0,0,2814.1
01,105,ALABAMA,PERRY,0016,OATS,WTR,WINTER,GR,76.1,0,0,0,0,76.1,0,0,0,0,0,0,76.1,0,0,0,0,76.1
01,105,ALABAMA,PERRY,0021,"COTTON, Upland",,,  ,1371.2,0,0,0,0,1371.2,0,0,0,0,0,0,1371.2,0,0,0,0,1371.2
01,105,ALABAMA,PERRY,0041,CORN,SWT,SWEET,FH,5.3,0,0,0,0,5.3,0,0,0,0,0,0,5.3,0,0,0,0,5.3
01,105,ALABAMA,PERRY,0041,CORN,YEL,YELLOW,GR,2746.9,54.5,0,0,0,2746.9,0,0,0,0,0,0,2746.9,54.5,0,0,0,2746.9
01,105,ALABAMA,PERRY,0047,BEANS,PLE,POLE,FH,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.3
01,105,ALABAMA,PERRY,0067,PEAS,PHL,PURPLE HULL,FH,3.5,0,0,0,0,3.5,0,0,0,0,0,0,3.5,0,0,0,0,3.5
01,105,ALABAMA,PERRY,0075,PEANUTS,RUN,RUNNER PEANUTS,NP,440.4,0,0,0,0,440.4,0,0,0,0,0,0,440.4,0,0,0,0,440.4
01,105,ALABAMA,PERRY,0075,PEANUTS,VAL,VALENCIA PEANUTS,NP,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.3
01,105,ALABAMA,PERRY,0080,MILLET,COM,COMMON,GZ,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5
01,105,ALABAMA,PERRY,0081,SOYBEANS,COM,COMMON,GR,8409.9,277.2,0,0,0,8409.9,0,0,0,0,0,0,8409.9,277.2,0,0,0,8409.9
01,105,ALABAMA,PERRY,0083,PEPPERS,GRN,GREEN BELL,FH,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2
01,105,ALABAMA,PERRY,0087,TOMATOES,CHR,CHERRY,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
01,105,ALABAMA,PERRY,0099,CRP,,,1 ,0,0,0,37.4,0,0,0,0,0,0,0,0,0,0,0,37.4,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,10,2122.5,0,0,3009.07,0,2122.5,0,0,0,0,0,0,2122.5,0,0,3009.07,0,2122.5
01,105,ALABAMA,PERRY,0099,CRP,,,11,800.5,0,0,1303.14,0,800.5,0,0,0,0,0,0,800.5,0,0,1303.14,0,800.5
01,105,ALABAMA,PERRY,0099,CRP,,,12,8.3,0,0,36.4,0,8.3,0,0,0,0,0,0,8.3,0,0,36.4,0,8.3
01,105,ALABAMA,PERRY,0099,CRP,,,2 ,0,0,0,115.8,0,0,0,0,0,0,0,0,0,0,0,115.8,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,21,5.4,0,0,46,0,5.4,0,0,0,0,0,0,5.4,0,0,46,0,5.4
01,105,ALABAMA,PERRY,0099,CRP,,,22,317.4,0,0,639.4,106.1,317.4,0,0,0,0,0,0,317.4,0,0,639.4,106.1,317.4
01,105,ALABAMA,PERRY,0099,CRP,,,25,0,0,0,234.9,0,0,0,0,0,0,0,0,0,0,0,234.9,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,3 ,861.5,0,0,1500.3,0,861.5,0,0,0,0,0,0,861.5,0,0,1500.3,0,861.5
01,105,ALABAMA,PERRY,0099,CRP,,,30,902.4,0,0,226.6,0,902.4,0,0,0,0,0,0,902.4,0,0,226.6,0,902.4
01,105,ALABAMA,PERRY,0099,CRP,,,4 ,0,0,0,51.4,0,0,0,0,0,0,0,0,0,0,0,51.4,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,46,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,49,334,0,0,1103.63,456.3,334,0,0,0,0,49.5,0,334,0,0,1103.63,406.8,334
01,105,ALABAMA,PERRY,0099,CRP,,,53,0,0,0,90.5,0,0,0,0,0,0,0,0,0,0,0,90.5,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,64,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0
01,105,ALABAMA,PERRY,0099,CRP,,,66,215.1,0,0,0.9,0,215.1,0,0,0,0,0,0,215.1,0,0,0.9,0,215.1
01,105,ALABAMA,PERRY,0099,CRP,,,73,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0
01,105,ALABAMA,PERRY,0101,FALLOW,,,  ,22.2,0,0,0,906.5,22.2,0,0,0,0,0,0,22.2,0,0,0,906.5,22.2
01,105,ALABAMA,PERRY,0102,GRASS,BAH,BAHALIA,FG,0,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,27.4,0,0
01,105,ALABAMA,PERRY,0102,GRASS,BAH,BAHALIA,GZ,0,0,0,290.7,0,0,0,0,0,0,0,0,0,0,0,290.7,0,0
01,105,ALABAMA,PERRY,0102,GRASS,BCM,COMMON BERMUDA,FG,171.7,0,0,0,0,171.7,0,0,0,0,0,0,171.7,0,0,0,0,171.7
01,105,ALABAMA,PERRY,0102,GRASS,BCM,COMMON BERMUDA,GZ,862.5,0,0,547.8,0,862.5,0,0,0,0,0,0,862.5,0,0,547.8,0,862.5
01,105,ALABAMA,PERRY,0102,GRASS,BCS,COASTAL BERMUDA,FG,888.6,0,0,224.4,0,888.6,0,0,0,0,0,0,888.6,0,0,224.4,0,888.6
01,105,ALABAMA,PERRY,0102,GRASS,BCS,COASTAL BERMUDA,GZ,1188.9,0,0,483.9,0,1188.9,0,0,0,0,0,0,1188.9,0,0,483.9,0,1188.9
01,105,ALABAMA,PERRY,0102,GRASS,BHI,BAHIA,FG,2155.3,0,0,0,0,2155.3,0,0,0,0,0,0,2155.3,0,0,0,0,2155.3
01,105,ALABAMA,PERRY,0102,GRASS,BHI,BAHIA,GZ,3995.4,0,0,314.2,0,3995.4,0,0,0,0,0,0,3995.4,0,0,314.2,0,3995.4
01,105,ALABAMA,PERRY,0102,GRASS,DAL,DALLIS,FG,1440.4,0,0,0,0,1440.4,0,0,0,0,0,0,1440.4,0,0,0,0,1440.4
01,105,ALABAMA,PERRY,0102,GRASS,DAL,DALLIS,GZ,14236.9,0,0,1192.66,0,14236.9,0,0,0,0,0,0,14236.9,0,0,1192.66,0,14236.9
01,105,ALABAMA,PERRY,0102,GRASS,FTA,FESCUE TALL,GZ,603.7,0,0,53.1,0,603.7,0,0,0,0,0,0,603.7,0,0,53.1,0,603.7
01,105,ALABAMA,PERRY,0102,GRASS,JOH,JOHNSON,FG,1696.5,0,0,515.6,0,1696.5,0,0,0,0,0,0,1696.5,0,0,515.6,0,1696.5
01,105,ALABAMA,PERRY,0102,GRASS,JOH,JOHNSON,GZ,5532.3,0,0,3863,0,5532.3,0,0,0,116.4,0,0,5532.3,0,0,3746.6,0,5532.3
01,105,ALABAMA,PERRY,0102,GRASS,NAG,NATIVE,GZ,0,0,0,983.7,0,0,0,0,0,0,0,0,0,0,0,983.7,0,0
01,105,ALABAMA,PERRY,0102,GRASS,NAG,NATIVE,LS,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,34.9,0
01,105,ALABAMA,PERRY,0102,GRASS,RAN,ANNUAL RYEGRASS,FG,78.3,0,0,0,0,78.3,0,0,0,0,0,0,78.3,0,0,0,0,78.3
01,105,ALABAMA,PERRY,0102,GRASS,RPE,PERENNIAL RYEGRASS,FG,0,0,0,78.5,0,0,0,0,0,0,0,0,0,0,0,78.5,0,0
01,105,ALABAMA,PERRY,0105,TURN AREAS,,,  ,2.4,0,0,0,6.5,2.4,0,0,0,0,0,0,2.4,0,0,0,6.5,2.4
01,105,ALABAMA,PERRY,0147,PUMPKINS,JAC,JACKOLANTERN,FH,22.5,0,0,0,0,22.5,0,0,0,0,0,0,22.5,0,0,0,0,22.5
01,105,ALABAMA,PERRY,0155,SQUASH,SUM,SUMMER SQUASH,FH,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.6
01,105,ALABAMA,PERRY,0273,LESPEDEZA,,,FG,34.7,0,0,0,0,34.7,0,0,0,0,0,0,34.7,0,0,0,0,34.7
01,105,ALABAMA,PERRY,0286,OKRA,,,FH,11.4,0,0,0,0,11.4,0,0,0,0,0,0,11.4,0,0,0,0,11.4
01,105,ALABAMA,PERRY,0613,WATER CRESS,,,FH,6.3,0,0,0,0,6.3,0,0,0,0,0,0,6.3,0,0,0,0,6.3
01,105,ALABAMA,PERRY,0757,WATERMELON,JUB,JUBILEE,FH,34.5,0,0,0,0,34.5,0,0,0,0,0,0,34.5,0,0,0,0,34.5
01,105,ALABAMA,PERRY,0757,WATERMELON,SED,SEEDLESS,FH,5,4.5,0,0,0,5,0,0,0,0,0,0,5,4.5,0,0,0,5
01,105,ALABAMA,PERRY,0757,WATERMELON,STR,STRIPED,FH,48.5,0,0,0,0,48.5,0,0,0,0,0,0,48.5,0,0,0,0,48.5
01,105,ALABAMA,PERRY,0758,HONEYDEW,,,FH,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.3
01,105,ALABAMA,PERRY,0759,CANTALOUPES,,,FH,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2
01,105,ALABAMA,PERRY,0776,WATER IMPOUNDMENT STRUCTURE,,,  ,2045.7,0,0,364.1,0,2045.7,0,0,0,0,0,0,2045.7,0,0,364.1,0,2045.7
01,105,ALABAMA,PERRY,0777,WILDLIFE FOOD PLOT,,,  ,26.4,0,0,71.6,0,26.4,0,0,0,0,0,0,26.4,0,0,71.6,0,26.4
01,105,ALABAMA,PERRY,4000,GREENS,COL,COLLARDS,FH,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.6
01,105,ALABAMA,PERRY,4000,GREENS,HYB,HYBRID MUSTARD,FH,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.3
01,105,ALABAMA,PERRY,4000,GREENS,TUR,TURNIP,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
01,105,ALABAMA,PERRY,7506,TREES- Timber,,,  ,6431.4,0,6.8,12118.02,0,6438.2,30.6,0,0,0,0,30.6,6400.8,0,6.8,12118.02,0,6407.6
01,107,ALABAMA,PICKENS,0011,WHEAT,SRW,SOFT RED WINTER,GR,715.2,0,0,0,0,715.2,0,0,0,0,0,0,715.2,0,0,0,0,715.2
01,107,ALABAMA,PICKENS,0011,WHEAT,SRW,SOFT RED WINTER,GZ,925.3,0,0,0,0,925.3,0,0,0,0,0,0,925.3,0,0,0,0,925.3
01,107,ALABAMA,PICKENS,0021,"COTTON, Upland",,,  ,87.9,0,0,0,0,87.9,0,0,0,0,0,0,87.9,0,0,0,0,87.9
01,107,ALABAMA,PICKENS,0041,CORN,YEL,YELLOW,GR,1896.6,0,0,0,0,1896.6,0,0,0,0,0,0,1896.6,0,0,0,0,1896.6
01,107,ALABAMA,PICKENS,0075,PEANUTS,RUN,RUNNER PEANUTS,HP,95,0,0,0,0,95,0,0,0,0,0,0,95,0,0,0,0,95
01,107,ALABAMA,PICKENS,0081,SOYBEANS,COM,COMMON,GR,3162.6,0,0,0,0,3162.6,0,0,0,0,0,0,3162.6,0,0,0,0,3162.6
01,107,ALABAMA,PICKENS,0094,RYE,,,GR,200.9,0,0,0,0,200.9,0,0,0,0,0,0,200.9,0,0,0,0,200.9
01,107,ALABAMA,PICKENS,0099,CRP,,,1 ,2490.1,0,0,0,0,2490.1,0,0,0,0,0,0,2490.1,0,0,0,0,2490.1
01,107,ALABAMA,PICKENS,0099,CRP,,,10,288,0,0,0,0,288,0,0,0,0,0,0,288,0,0,0,0,288
01,107,ALABAMA,PICKENS,0099,CRP,,,11,848.3,0,0,0,0,848.3,0,0,0,0,0,0,848.3,0,0,0,0,848.3
01,107,ALABAMA,PICKENS,0099,CRP,,,12,49.1,0,0,0,0,49.1,0,0,0,0,0,0,49.1,0,0,0,0,49.1
01,107,ALABAMA,PICKENS,0099,CRP,,,2 ,59.8,0,0,0,0,59.8,0,0,0,0,0,0,59.8,0,0,0,0,59.8
01,107,ALABAMA,PICKENS,0099,CRP,,,22,26.5,0,0,0,0,26.5,0,0,0,0,0,0,26.5,0,0,0,0,26.5
01,107,ALABAMA,PICKENS,0099,CRP,,,3 ,1002.4,0,0,0,0,1002.4,0,0,0,0,0,0,1002.4,0,0,0,0,1002.4
01,107,ALABAMA,PICKENS,0101,FALLOW,,,  ,1163.7,0,0,0,0,1163.7,0,0,0,0,0,0,1163.7,0,0,0,0,1163.7
01,107,ALABAMA,PICKENS,0102,GRASS,NAG,NATIVE,GZ,9627.6,0,0,0,0,9627.6,0,0,0,0,0,0,9627.6,0,0,0,0,9627.6
01,107,ALABAMA,PICKENS,0102,GRASS,NAG,NATIVE,LS,92.5,0,0,0,0,92.5,0,0,0,0,0,0,92.5,0,0,0,0,92.5
01,107,ALABAMA,PICKENS,0105,TURN AREAS,,,  ,0,0,0,0,34.7,0,0,0,0,0,0,0,0,0,0,0,34.7,0
01,107,ALABAMA,PICKENS,0777,WILDLIFE FOOD PLOT,,,  ,58,0,0,0,0,58,0,0,0,0,0,0,58,0,0,0,0,58
01,107,ALABAMA,PICKENS,3000,FINFISH,CHN,CHANNEL CATFISH,FH,129.9,0,0,106.7,0,129.9,0,0,0,0,0,0,129.9,0,0,106.7,0,129.9
01,107,ALABAMA,PICKENS,7506,TREES- Timber,,,  ,2912.4,0,0,0,0,2912.4,0,0,0,0,0,0,2912.4,0,0,0,0,2912.4
01,109,ALABAMA,PIKE,0011,WHEAT,HRW,HARD RED WINTER,SD,1.5,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5
01,109,ALABAMA,PIKE,0011,WHEAT,SRW,SOFT RED WINTER,GR,807,0,0,0,0,807,0,0,0,0,0,0,807,0,0,0,0,807
01,109,ALABAMA,PIKE,0011,WHEAT,SRW,SOFT RED WINTER,SD,55,0,0,0,0,55,0,0,0,0,0,0,55,0,0,0,0,55
01,109,ALABAMA,PIKE,0016,OATS,WTR,WINTER,FG,21.8,0,0,0,0,21.8,0,0,0,0,0,0,21.8,0,0,0,0,21.8
01,109,ALABAMA,PIKE,0016,OATS,WTR,WINTER,GR,122,0,0,0,0,122,0,0,0,0,0,0,122,0,0,0,0,122
01,109,ALABAMA,PIKE,0016,OATS,WTR,WINTER,GZ,476.4,0,0,0,0,476.4,0,0,0,0,0,0,476.4,0,0,0,0,476.4
01,109,ALABAMA,PIKE,0016,OATS,WTR,WINTER,SD,119.8,0,0,0,0,119.8,0,0,0,0,0,0,119.8,0,0,0,0,119.8
01,109,ALABAMA,PIKE,0021,"COTTON, Upland",,,  ,5534.5,0,0,0,0,5534.5,425.2,0,0,0,0,425.2,5109.3,0,0,0,0,5109.3
01,109,ALABAMA,PIKE,0038,SUGARCANE,,,FH,1.5,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5
