year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
2014,North Dakota,Bowman,449,271928,30208231,6761165,4273816,4308840,0.6372925376026173,1821491,2487349,4056.772828507795,6.6984312023771
2014,North Dakota,Burke,902,384634,60965857,10384603,6679971,12070708,1.162365860302989,8366076,3704632,9275.028824833704,21.750744863948587
2014,North Dakota,Burleigh,940,359376,69640196,11494021,7592061,9005011,0.7834517615723862,5103051,3901960,5428.777659574468,14.199754574595966
2014,North Dakota,Cass,2038,925261,329151333,45692091,29342710,27876800,0.6101012098570845,11527419,16349381,5656.240922473013,12.458559260576205
2014,North Dakota,Cavalier,1670,769664,190683766,39253666,25377245,10228649,0.26057818395866517,-3647772,13876421,-2184.2946107784433,-4.739434350573757
2014,North Dakota,Dickey,967,457029,164005533,25673798,17738530,10659059,0.4151726596898519,2723791,7935268,2816.743536711479,5.959777169501279
2014,North Dakota,Divide,1057,469018,63482668,11046774,6751439,20190583,1.8277356810232561,15895248,4295335,15038.077578051088,33.89048607942552
2014,North Dakota,Dunn,723,394118,44320169,7732100,4824871,5205492,0.6732313343076266,2298263,2907229,3178.786998616874,5.831408359932812
2014,North Dakota,Eddy,692,188592,44108629,7301729,4925682,3130312,0.42870832374085643,754265,2376047,1089.978323699422,3.999453847459065
2014,North Dakota,Emmons,1460,505589,110230742,19829750,14160072,8770608,0.44229543993242476,3100930,5669678,2123.9246575342468,6.133301950794024
2014,North Dakota,Foster,627,281361,80769687,11378471,7929065,4416838,0.3881750017203542,967432,3449406,1542.9537480063796,3.4384011998820023
2014,North Dakota,Golden Valley,284,220732,21718699,4426482,2625479,1494235,0.33756716959427374,-306768,1801003,-1080.1690140845071,-1.3897758367613213
2014,North Dakota,Grand Forks,1939,635916,215069704,36911897,23007144,33238072,0.9004704364015753,19333319,13904753,9970.767921609076,30.402315714654137
2014,North Dakota,Grant,1077,406792,47155032,11671282,7634607,6027607,0.5164477218526636,1990932,4036675,1848.5905292479108,4.894226041810065
2014,North Dakota,Griggs,769,253357,69018769,10156487,6630025,4101768,0.403856963534734,575306,3526462,748.1222366710012,2.2707326026121244
2014,North Dakota,Hettinger,863,489337,80560379,15277132,9408508,12896294,0.8441567435563168,7027670,5868624,8143.302433371959,14.361615818955036
2014,North Dakota,Kidder,868,285146,57267171,11669768,7971198,3045640,0.26098547974561276,-652930,3698570,-752.2235023041475,-2.289809430958176
2014,North Dakota,La Moure,1240,505303,184431077,29568084,19934442,8942576,0.3024401581110227,-691066,9633642,-557.3112903225806,-1.3676269485833252
2014,North Dakota,Logan,822,289699,54960192,10819008,7463232,3536241,0.3268544583754814,180465,3355776,219.54379562043795,0.6229396718663164
2014,North Dakota,McHenry,1616,441691,88953858,13995406,9516759,8999857,0.6430579434422982,4521210,4478647,2797.7784653465346,10.236137933532719
2014,North Dakota,McIntosh,879,338028,67383924,13643159,8976077,5191704,0.3805353290979017,524622,4667082,596.839590443686,1.552007526003763
2014,North Dakota,McKenzie,583,385366,41662082,6777300,4215979,2240037,0.33052056128546764,-321284,2561321,-551.0874785591767,-0.8337113289703814
2014,North Dakota,McLean,2022,770771,157472458,19476703,12556392,12042622,0.6183090639108683,5122311,6920311,2533.289317507418,6.645697619656162
2014,North Dakota,Mercer,554,205943,30883726,5572994,3547677,3298485,0.5918694690860963,1273168,2025317,2298.1371841155233,6.1821377759865594
2014,North Dakota,Morton,1417,486903,62442764,13661771,9391240,4589410,0.33593082478106245,318879,4270531,225.03810868031053,0.6549127855034781
2014,North Dakota,Mountrail,1306,570775,86259159,12547036,7967859,9564804,0.7623158170583076,4985627,4579177,3817.4785604900458,8.734837720642986
2014,North Dakota,Nelson,1041,337727,80568775,15478446,9944618,8506755,0.5495871484773084,2972927,5533828,2855.837656099904,8.802751926852162
2014,North Dakota,Oliver,479,190073,26754807,4712352,3049545,2672851,0.5672010494971513,1010044,1662807,2108.651356993737,5.313979365822605
2014,North Dakota,Pembina,1478,547638,194360276,32072978,19371180,18219279,0.5680569793051334,5517481,12701798,3733.072395128552,10.07505140256885
2014,North Dakota,Pierce,1337,340274,76978971,13714922,8867082,6604768,0.4815753235782165,1756928,4847840,1314.0822737471951,5.163274302473889
2014,North Dakota,Ramsey,1362,500879,122552882,29931746,19934778,19519355,0.6521288467435211,9522387,9996968,6991.473568281938,19.011352043108214
2014,North Dakota,Ransom,857,301190,117640410,17247225,11467806,8828409,0.5118741710623014,3048990,5779419,3557.7479579929986,10.123144858727049
2014,North Dakota,Renville,1226,420973,87168732,13615890,8999333,17304017,1.2708693298785463,12687460,4616557,10348.662316476346,30.138417428196107
2014,North Dakota,Richland,1721,681127,265274749,38612284,25239249,31396966,0.8131341310967256,18023931,13373035,10472.940732132482,26.46192413455934
2014,North Dakota,Rolette,988,264372,56549485,10117781,6704719,5497874,0.5433873296921529,2084812,3413062,2110.1336032388663,7.885903197010274
2014,North Dakota,Sargent,993,343771,134181706,20877590,13843200,15830593,0.758257682040887,8796203,7034390,8858.210473313193,25.58739102483921
2014,North Dakota,Sheridan,776,277335,56817781,7651193,5143594,2681945,0.3505263819642244,174346,2507599,224.67268041237114,0.6286476643770169
2014,North Dakota,Sioux,265,121069,14642582,3384243,2357755,1684203,0.497660185749073,657715,1026488,2481.943396226415,5.432563249056323
2014,North Dakota,Slope,482,290742,33408904,6638166,4148633,4567635,0.68808689026457,2078102,2489533,4311.414937759336,7.1475810168465514
2014,North Dakota,Stark,1049,538147,63646356,12400507,7860218,10977560,0.8852509014349171,6437271,4540289,6136.578646329838,11.961919326875371
2014,North Dakota,Steele,1068,360374,118236755,17966944,11525009,8796814,0.48961103234918524,2354879,6441935,2204.942883895131,6.534541892589366
2014,North Dakota,Stutsman,1662,809815,244370605,35213803,22767534,19204869,0.5453790094753469,6758600,12446269,4066.546329723225,8.345856769756056
2014,North Dakota,Towner,1397,465267,108621512,20015816,13731483,8145484,0.4069523820562699,1861151,6284333,1332.2483894058698,4.00017839219201
2014,North Dakota,Traill,1379,468937,172771959,23207701,14633680,20223442,0.8714108303963413,11649421,8574021,8447.730964467006,24.842187756564314
2014,North Dakota,Walsh,1957,574984,184722704,31890704,19942365,19091506,0.5986542661460217,7143167,11948339,3650.0597853857944,12.423244820725447
2014,North Dakota,Ward,2335,842174,162597590,24750035,16063872,16663685,0.6732792499081315,7977522,8686163,3416.4976445396146,9.472534179397607
2014,North Dakota,Wells,1208,547933,150510909,22172735,15320239,9369134,0.42255202166083705,2516638,6852496,2083.3096026490066,4.5929666583323145
2014,North Dakota,Williams,1275,717516,104800893,18280637,11907062,25099056,1.3729858538299295,18725481,6373575,14686.651764705883,26.09764939039687
2014,Ohio,Adams,301,31781,12852640,1491344,998325,509424,0.34158718578678027,16405,493019,54.501661129568106,0.5161889179069256
2014,Ohio,All Other Counties,10,221,33714887,346994,344184,0,0.0,-2810,2810,-281.0,-12.714932126696832
2014,Ohio,Allen,928,115348,62655372,4921770,2537124,1052782,0.21390312834610312,-1331864,2384646,-1435.198275862069,-11.546485418039325
2014,Ohio,Ashland,381,60547,28484046,2231732,1390657,3666389,1.6428446605596012,2825314,841075,7415.522309711286,46.663154243810595
2014,Ohio,Ashtabula,273,51730,18525393,2874808,2089862,2168677,0.7543728137670411,1383731,784946,5068.611721611722,26.74910110187512
2014,Ohio,Athens,38,4496,1599019,182107,113045,97789,0.5369864969495955,28727,69062,755.9736842105264,6.389457295373665
2014,Ohio,Auglaize,1365,153565,78879769,5558890,3248288,795195,0.1430492418450446,-1515407,2310602,-1110.1882783882784,-9.86817959821574
2014,Ohio,Brown,530,80876,35701119,4032409,2621081,987446,0.2448774417476005,-423882,1411328,-799.777358490566,-5.2411345763885455
2014,Ohio,Butler,566,61819,26556090,3496744,1973464,457999,0.13097870476077172,-1065281,1523280,-1882.1219081272084,-17.2322586906938
2014,Ohio,Carroll,156,18295,6339117,994150,654085,288937,0.29063722778252776,-51128,340065,-327.7435897435897,-2.7946433451762775
2014,Ohio,Champaign,889,158361,83564809,5500040,3145853,1990916,0.3619820946756751,-363271,2354187,-408.62879640044997,-2.293942321657479
2014,Ohio,Clark,658,123341,71350952,4918394,2616513,2569445,0.5224154469934699,267564,2301881,406.6322188449848,2.16930298927364
2014,Ohio,Clermont,214,48595,21706080,2120036,1328173,478621,0.22576078896773452,-313242,791863,-1463.747663551402,-6.445971807799157
2014,Ohio,Clinton,675,142869,80964446,5592040,3297936,1507658,0.26960787118833196,-786446,2294104,-1165.1051851851853,-5.504665112795638
2014,Ohio,Columbiana,210,31896,14351877,1670949,1125824,655964,0.39256973133231476,110839,545125,527.8047619047619,3.475012540757462
2014,Ohio,Coshocton,198,29943,12312757,1416789,864559,1071245,0.7561076490571285,519015,552230,2621.287878787879,17.33343352369502
2014,Ohio,Crawford,810,149362,79949904,4934866,2952693,2968169,0.6014690165852528,985996,1982173,1217.2790123456791,6.601384555643336
2014,Ohio,Cuyahoga,7,256,89687,13532,7819,6781,0.5011084835944428,1068,5713,152.57142857142858,4.171875
2014,Ohio,Darke,1773,227976,119643346,9215586,5262458,3028380,0.3286150224196269,-924748,3953128,-521.5724760293289,-4.056339263782153
2014,Ohio,Defiance,1035,129586,58277443,5302716,3070217,689642,0.13005448528640795,-1542857,2232499,-1490.6830917874397,-11.906046949516151
2014,Ohio,Delaware,433,101903,49141369,3407762,2092015,5323894,1.562284572690229,4008147,1315747,9256.690531177828,39.332963700774265
2014,Ohio,Erie,232,40089,21850789,1898609,1214685,1179456,0.6212211150373773,495532,683924,2135.9137931034484,12.360797226171767
2014,Ohio,Fairfield,602,103699,52419599,3630359,2330684,781334,0.2152222411061826,-518341,1299675,-861.031561461794,-4.998514932641588
2014,Ohio,Fayette,696,168318,87764668,5420121,3093329,2077253,0.38324845515441447,-249539,2326792,-358.5330459770115,-1.482544944688031
2014,Ohio,Franklin,294,42436,19430432,1520746,956350,325911,0.21430995051113072,-238485,564396,-811.1734693877551,-5.619874634744085
2014,Ohio,Fulton,703,134718,72717453,4087720,2500568,4401468,1.076753789398491,2814316,1587152,4003.2944523470837,20.890422957585475
2014,Ohio,Gallia,73,5552,2210334,242608,142576,72852,0.3002868825430324,-27180,100032,-372.32876712328766,-4.895533141210374
2014,Ohio,Geauga,43,6822,2402127,360568,231853,403582,1.1192951121563754,274867,128715,6392.2558139534885,40.291263559073585
2014,Ohio,Greene,570,101606,57355680,3886868,2249559,1380417,0.35514892710531976,-256892,1637309,-450.6877192982456,-2.5283152569730136
2014,Ohio,Guernsey,47,4905,1810656,191805,119802,143209,0.7466385130731733,71206,72003,1515.0212765957447,14.517023445463812
2014,Ohio,Hamilton,49,4784,2048609,234291,146485,2708,0.011558275819387002,-85098,87806,-1736.6938775510205,-17.78804347826087
2014,Ohio,Hancock,1569,194613,98708662,6475323,3385458,1149172,0.1774694482421958,-1940693,3089865,-1236.8980242192479,-9.972062503532651
2014,Ohio,Hardin,990,190771,99287252,7502270,4365616,4553771,0.6069857523123001,1417117,3136654,1431.4313131313131,7.428366994983514
2014,Ohio,Harrison,40,6468,2468506,278028,193376,98434,0.3540434776353461,13782,84652,344.55,2.1307977736549164
2014,Ohio,Henry,1086,139290,75615390,4765579,2733480,1869054,0.39219872338702183,-163045,2032099,-150.13351749539595,-1.1705434704573192
2014,Ohio,Highland,711,122445,57333908,5418992,3412590,1677860,0.30962584923542974,-328542,2006402,-462.084388185654,-2.683180203356609
2014,Ohio,Hocking,58,5775,2564780,309411,184281,164664,0.532185345705227,39534,125130,681.6206896551724,6.845714285714286
2014,Ohio,Holmes,144,27196,12724960,1344050,799750,1053034,0.7834782932182582,508734,544300,3532.875,18.70620679511693
2014,Ohio,Huron,621,144788,69401044,5808046,3515726,6877684,1.1841648637080353,4585364,2292320,7383.838969404187,31.669502997485978
2014,Ohio,Jackson,60,5546,2247061,213377,133480,113836,0.5334970498226145,33939,79897,565.65,6.119545618463758
2014,Ohio,Jefferson,27,2063,722962,116370,70741,63518,0.5458279625332989,17889,45629,662.5555555555555,8.671352399418323
2014,Ohio,Knox,484,86449,42822491,3344833,1940763,2835732,0.8477947927445108,1431662,1404070,2957.9793388429753,16.560769933718145
2014,Ohio,Lake,14,298,19098796,223777,213220,14091,0.06296893782649692,3534,10557,252.42857142857142,11.859060402684564
2014,Ohio,Lawrence,34,1804,638458,81947,54119,53503,0.6528976045492818,25675,27828,755.1470588235294,14.232261640798226
2014,Ohio,Licking,515,105877,54114030,4624881,2638892,4998220,1.0807240229532393,3012231,1985989,5848.992233009709,28.45028665338081
2014,Ohio,Logan,815,145654,75839657,5836323,3445402,3881302,0.665025222216111,1490381,2390921,1828.6883435582822,10.232338281131998
2014,Ohio,Lorain,389,72596,29572583,3262482,2193062,2418643,0.7413506036201886,1349223,1069420,3468.439588688946,18.585362829907982
2014,Ohio,Lucas,285,42067,22249499,1778180,1092388,533809,0.3001996423309226,-151983,685792,-533.2736842105263,-3.6128794542040077
2014,Ohio,Madison,810,189130,101404853,5798948,3343098,3146690,0.5426311806900148,690840,2455850,852.8888888888889,3.6527256384497435
2014,Ohio,Mahoning,153,22079,10456322,993650,679432,1174425,1.1819302571327932,860207,314218,5622.267973856209,38.96041487386204
2014,Ohio,Marion,654,140326,68197869,4327703,2614985,3828301,0.8846034489889902,2115583,1712718,3234.836391437309,15.076201131650585
2014,Ohio,Medina,266,41509,16883107,2494112,1663151,1794386,0.7194488459219153,963425,830961,3621.8984962406016,23.210026741188656
2014,Ohio,Meigs,33,4628,1847939,212266,143301,31625,0.14898759104142914,-37340,68965,-1131.5151515151515,-8.068280034572169
2014,Ohio,Mercer,1728,182196,95458764,6756964,3983108,1001072,0.14815411181708235,-1772784,2773856,-1025.9166666666667,-9.730092867022327
2014,Ohio,Miami,924,123231,65011523,4421785,2538137,1636033,0.3699937920997968,-247615,1883648,-267.98160173160176,-2.0093564119418
2014,Ohio,Monroe,1,50,14553,2589,1528,0,0.0,-1061,1061,-1061.0,-21.22
2014,Ohio,Montgomery,465,65071,30873731,3096083,1679744,280918,0.09073335566262274,-1135421,1416339,-2441.7655913978497,-17.448955756020347
2014,Ohio,Morgan,33,2811,939452,88896,55473,30162,0.3392953563714903,-3261,33423,-98.81818181818181,-1.16008537886873
2014,Ohio,Morrow,498,103584,51556277,3641327,2115328,5484579,1.5062033703647049,3958580,1525999,7948.955823293173,38.21613376583256
2014,Ohio,Muskingum,187,29673,12335269,1583057,852250,1198294,0.7569493707428097,467487,730807,2499.9304812834225,15.7546254170458
2014,Ohio,Noble,7,550,244582,21091,14774,8249,0.39111469347114886,1932,6317,276.0,3.5127272727272727
2014,Ohio,Ottawa,731,78086,34688633,3422635,1999158,1091979,0.31904629035815973,-331498,1423477,-453.4856361149111,-4.245293650590375
2014,Ohio,Paulding,1276,157087,72111102,5723523,3363856,1127259,0.1969519472534661,-1232408,2359667,-965.8369905956113,-7.845385041410174
2014,Ohio,Perry,156,32337,15041305,1422520,896372,1180919,0.8301598571549081,654771,526148,4197.25,20.248353279525002
2014,Ohio,Pickaway,955,195621,93645002,7245715,4296235,2111503,0.29141402884325424,-837977,2949480,-877.4628272251309,-4.283676087945568
2014,Ohio,Pike,99,21852,9615777,616579,410627,311261,0.5048193337755583,105309,205952,1063.7272727272727,4.819192751235585
2014,Ohio,Portage,129,28184,10154629,1147598,784970,945311,0.8237300866679795,582683,362628,4516.922480620155,20.67424780017031
2014,Ohio,Preble,873,136538,74158345,6007477,3271849,1281275,0.21328005084330742,-1454353,2735628,-1665.9255441008017,-10.651635442147974
2014,Ohio,Putnam,1529,149887,75145506,6168337,3427756,882229,0.14302542160066806,-1858352,2740581,-1215.4035317200785,-12.398353426247773
2014,Ohio,Richland,294,62594,32653291,2533435,1442006,1953381,0.7710405042955513,861952,1091429,2931.809523809524,13.770521136211139
2014,Ohio,Ross,568,95147,42832985,3409476,2069387,1204164,0.35318154461272055,-135925,1340089,-239.30457746478874,-1.4285789357520469
2014,Ohio,Sandusky,882,128295,64178484,5070928,3084923,1293527,0.25508684012078264,-692478,1986005,-785.1224489795918,-5.3975447211504735
2014,Ohio,Scioto,103,17042,6172220,690111,485027,252775,0.3662816561393747,47691,205084,463.0194174757282,2.7984391503344677
2014,Ohio,Seneca,1662,203484,96900694,7140032,4373216,3199104,0.44805177343742997,432288,2766816,260.101083032491,2.1244323878044464
2014,Ohio,Shelby,1204,138693,70462152,4724149,2802256,2162261,0.457703810781582,240368,1921893,199.64119601328903,1.7330939557151406
